三亚,2015-10-22,31,23,多云,东北风,3-4级
三亚,2015-10-23,32,22,多云,东北风,3-4级
三亚,2015-10-24,32,23,多云,东北风,3-4级
三亚,2015-10-25,32,24,多云,东北风,3-4级
三亚,2015-10-26,32,24,多云,东北风,3-4级
三亚,2015-10-27,33,23,晴~多云,东北风,3-4级
三亚,2015-10-28,32,24,多云,东北风,3-4级
三亚,2015-10-29,32,24,多云,东北风,3-4级
三亚,2015-10-30,32,24,多云,东北风,3-4级
三亚,2015-10-31,32,24,多云,东北风,3-4级
三亚,2015-11-01,29,23,多云,东北风,3-4级
三亚,2015-11-02,30,23,多云,东北风,3-4级
三亚,2015-11-03,31,23,多云,东北风,3-4级
三亚,2015-11-04,31,25,多云,东北风,3-4级
三亚,2015-11-05,30,25,阵雨,东北风,3-4级
三亚,2015-11-06,31,24,多云,东北风,3-4级
三亚,2015-11-07,30,25,阵雨~多云,东北风,3-4级
三亚,2015-11-08,32,24,多云,东北风,3-4级
三亚,2015-11-09,32,25,多云,东北风,3-4级
三亚,2015-11-10,31,25,多云,东北风,3-4级
三亚,2015-11-11,32,25,多云,东北风,3-4级
三亚,2015-11-12,31,26,多云,东北风,3-4级
三亚,2015-11-13,32,25,多云,东南风,3-4级
三亚,2015-11-14,32,24,多云,东北风,3-4级
三亚,2015-11-15,32,24,多云,东北风,3-4级
三亚,2015-11-16,32,24,多云,东北风,3-4级
三亚,2015-11-17,32,25,多云,东北风,3-4级
三亚,2015-11-18,32,25,多云,东北风,3-4级
三亚,2015-11-19,32,25,多云,东北风,3-4级
三亚,2015-11-20,32,25,多云,东北风,3-4级
三亚,2015-11-21,32,25,多云,东北风,3-4级
三亚,2015-11-22,30,25,阵雨~多云,东北风,3-4级
三亚,2015-11-23,31,24,多云,东北风,3-4级
三亚,2015-11-24,30,24,多云,东北风,3-4级
三亚,2015-11-25,30,22,多云,东北风,3-4级
三亚,2015-11-26,29,22,多云,东北风,3-4级
三亚,2015-11-27,29,23,多云,东北风,3-4级
三亚,2015-11-28,30,23,多云,东北风,3-4级
三亚,2015-11-29,30,24,多云,东北风,3-4级
三亚,2015-11-30,30,24,多云,东北风,3-4级
三亚,2015-12-01,30,25,多云,东北风,3-4级
三亚,2015-12-02,30,24,多云,东北风,3-4级
三亚,2015-12-03,29,23,多云,东北风,3-4级
三亚,2015-12-04,29,24,多云,东北风,3-4级
三亚,2015-12-05,30,22,多云~阴,东北风,3-4级
三亚,2015-12-06,26,21,多云,东北风,3-4级
三亚,2015-12-07,26,22,阴~多云,东北风,3-4级
三亚,2015-12-08,29,23,多云~阵雨,东北风,3-4级
三亚,2015-12-09,28,22,阴,东南风,3-4级
三亚,2015-12-10,30,22,多云,东北风,3-4级
三亚,2015-12-11,31,23,多云,东北风,3-4级
三亚,2015-12-12,30,22,多云,东北风,3-4级
三亚,2015-12-13,30,23,多云,东北风,3-4级
三亚,2015-12-14,30,21,多云,东北风,3-4级
三亚,2015-12-15,29,19,阵雨,东北风,3-4级
三亚,2015-12-16,23,17,多云,东北风,3-4级
三亚,2015-12-17,24,16,多云,东北风,3-4级
三亚,2015-12-18,25,18,多云,东北风,3-4级
三亚,2015-12-19,26,20,多云,东北风,3-4级
三亚,2015-12-20,28,22,多云,东北风,3-4级
三亚,2015-12-21,28,23,多云,东北风,3-4级
三亚,2015-12-22,30,24,多云,东北风,3-4级
三亚,2015-12-23,30,23,多云,东北风,3-4级
三亚,2015-12-24,30,24,多云,东北风,3-4级
三亚,2015-12-25,29,23,多云,东北风,3-4级
三亚,2015-12-26,29,22,多云,东北风,3-4级
三亚,2015-12-27,29,22,多云,东北风,3-4级
三亚,2015-12-28,29,21,多云,东北风,3-4级
三亚,2015-12-29,27,21,多云~小雨,东北风,3-4级
三亚,2015-12-30,28,21,多云,东北风,3-4级
三亚,2015-12-31,29,22,多云,东北风,3-4级
三亚,2016-01-01,28,22,多云,东北风,3-4级
三亚,2016-01-02,28,21,多云,东北风,3-4级
三亚,2016-01-03,29,23,多云,东北风,3-4级
三亚,2016-01-04,28,22,多云,东南风,3-4级
三亚,2016-01-05,28,22,多云,西北风,3-4级
三亚,2016-01-06,30,22,多云,东北风,3-4级
三亚,2016-01-07,29,21,多云,东北风,3-4级
三亚,2016-01-08,29,21,多云,东北风,3-4级
三亚,2016-01-09,29,22,多云,东北风,3-4级
三亚,2016-01-10,28,22,多云,东北风,3-4级
三亚,2016-01-11,29,22,多云,东北风,3-4级
三亚,2016-01-12,27,22,小雨,东北风,3-4级
三亚,2016-01-13,26,21,小雨,东北风,3-4级
三亚,2016-01-14,25,22,小雨,东北风,3-4级
三亚,2016-01-15,27,23,多云,东南风,3-4级
三亚,2016-01-16,28,23,多云,南风,3-4级
三亚,2016-01-17,28,22,多云,东北风,3-4级
三亚,2016-01-18,26,21,多云,东北风,3-4级
三亚,2016-01-19,26,22,多云,东北风,3-4级
三亚,2016-01-20,28,22,多云,东南风,3-4级
三亚,2016-01-21,29,23,多云,西南风,3-4级
三亚,2016-01-22,30,18,多云~小雨,东北风,3-4级
三亚,2016-01-23,20,11,小雨~阴,东北风,3-4级
三亚,2016-01-24,14,11,小雨~多云,东北风,3-4级
三亚,2016-01-25,16,10,小雨~多云,东北风,3-4级
三亚,2016-01-26,21,15,多云~小雨,西北风,3-4级
三亚,2016-01-27,25,17,多云~小雨,东北风,3-4级
三亚,2016-01-28,24,19,小雨,西南风,3-4级
三亚,2016-01-29,28,20,多云,东北风,3-4级
三亚,2016-01-30,27,21,多云,东北风,3-4级
三亚,2016-01-31,28,22,多云,东北风,3-4级
三亚,2016-02-01,27,19,多云~小雨,东北风,3-4级
三亚,2016-02-02,24,19,多云,东北风,3-4级
三亚,2016-02-03,24,19,多云,东北风,3-4级
三亚,2016-02-04,27,19,多云,东北风,3-4级
三亚,2016-02-05,26,18,多云,东北风,3-4级
三亚,2016-02-06,23,13,晴,东北风,3-4级
三亚,2016-02-07,23,13,晴,东北风,3-4级
三亚,2016-02-08,24,10,多云,东北风,3-4级
三亚,2016-02-09,26,18,多云,东北风,3-4级
三亚,2016-02-10,28,19,多云,东北风,3-4级
三亚,2016-02-11,29,20,多云,东北风,3-4级
三亚,2016-02-12,30,23,多云,东南风,3-4级
三亚,2016-02-13,30,23,多云,东南风,3-4级
三亚,2016-02-14,29,19,多云~小雨,西南风,3-4级
三亚,2016-02-15,24,18,多云,东北风,3-4级
三亚,2016-02-16,24,18,多云,东北风,3-4级
三亚,2016-02-17,26,19,多云,东北风,3-4级
三亚,2016-02-18,26,20,多云,东北风,3-4级
三亚,2016-02-19,27,20,多云,东北风,3-4级
三亚,2016-02-20,23,20,阴,东北风,3-4级
三亚,2016-02-21,25,20,阴,东北风,3-4级
三亚,2016-02-22,28,21,多云,东北风,3-4级
三亚,2016-02-23,28,20,多云~小雨,东北风,3-4级
三亚,2016-02-24,24,19,多云,东北风,3-4级
三亚,2016-02-25,24,19,多云,东北风,3-4级
三亚,2016-02-26,25,19,多云,东北风,3-4级
三亚,2016-02-27,26,17,多云,东北风,3-4级
三亚,2016-02-28,25,17,多云,东南风,3-4级
三亚,2016-02-29,27,17,多云,东北风,3-4级
三亚,2016-03-01,26,19,多云,东北风,3-4级
三亚,2016-03-02,27,20,多云,东北风,3-4级
三亚,2016-03-03,28,20,多云,东北风,3-4级
三亚,2016-03-04,29,19,多云,东北风,3-4级
三亚,2016-03-05,29,20,多云,东北风,3-4级
三亚,2016-03-06,29,20,多云,东北风,3-4级
三亚,2016-03-07,29,20,多云,东北风,3-4级
三亚,2016-03-08,29,22,多云,东南风,3-4级
三亚,2016-03-09,31,22,多云,东北风,3-4级
三亚,2016-03-10,29,19,多云~雷阵雨,东北风,3-4级
三亚,2016-03-11,22,19,多云,东北风,3-4级
三亚,2016-03-12,26,21,多云,东南风,3-4级
三亚,2016-03-13,27,20,多云,东南风,3-4级
三亚,2016-03-14,28,22,多云,东北风,3-4级
三亚,2016-03-15,25,20,多云,东北风,3-4级
三亚,2016-03-16,27,22,多云,东南风,3-4级
三亚,2016-03-17,30,23,多云,东南风,3-4级
三亚,2016-03-18,31,24,多云,东南风,3-4级
三亚,2016-03-19,30,24,多云,东南风,3-4级
三亚,2016-03-20,31,25,多云,东北风,3-4级
三亚,2016-03-21,31,25,多云,东北风,3-4级
三亚,2016-03-22,31,25,多云,东北风,3-4级
三亚,2016-03-23,31,24,多云,东南风,3-4级
三亚,2016-03-24,28,21,晴~阴,东北风,3-4级
三亚,2016-03-25,24,18,多云,东南风,3-4级
三亚,2016-03-26,25,18,多云,东北风,3-4级
三亚,2016-03-27,25,19,多云,东北风,3-4级
三亚,2016-03-28,26,20,多云,东北风,3-4级
三亚,2016-03-29,28,21,多云,东北风,3-4级
三亚,2016-03-30,29,21,多云,东北风,3-4级
三亚,2016-03-31,30,22,多云,东南风,3-4级
三亚,2016-04-01,31,23,多云,东北风,3-4级
三亚,2016-04-02,31,24,多云,东北风,3-4级
三亚,2016-04-03,31,25,多云,东南风,3-4级
三亚,2016-04-04,31,25,多云,东北风,3-4级
三亚,2016-04-05,32,25,多云,东南风,3-4级
三亚,2016-04-06,32,25,多云,东南风,3-4级
三亚,2016-04-07,32,25,多云,东北风,3-4级
三亚,2016-04-08,32,25,多云,东北风,3-4级
三亚,2016-04-09,31,25,多云,东南风,3-4级
三亚,2016-04-10,31,26,多云,东南风,3-4级
三亚,2016-04-11,32,25,多云,东北风,3-4级
三亚,2016-04-12,32,27,多云,东南风,3-4级
三亚,2016-04-13,31,26,多云,东南风,3-4级
三亚,2016-04-14,32,27,多云,东南风,3-4级
三亚,2016-04-15,33,26,多云,东南风,3-4级
三亚,2016-04-16,32,26,多云,东南风,3-4级
三亚,2016-04-17,32,25,多云~雷阵雨,东南风,3-4级
三亚,2016-04-18,33,26,多云,东北风,3-4级
三亚,2016-04-19,32,26,多云,东北风,3-4级
三亚,2016-04-20,32,26,多云,东北风,3-4级
三亚,2016-04-21,32,26,多云,东北风,3-4级
三亚,2016-04-22,32,26,多云,东北风,3-4级
三亚,2016-04-23,32,24,多云,东南风,3-4级
三亚,2016-04-24,32,25,多云,东风,3-4级
三亚,2016-04-25,32,26,多云,西南风,3-4级
三亚,2016-04-26,32,26,多云,东南风,3-4级
三亚,2016-04-27,32,25,多云~雷阵雨,东北风,3-4级
三亚,2016-04-28,31,25,雷阵雨~多云,东北风,3-4级
三亚,2016-04-29,30,26,雷阵雨~多云,东南风,3-4级
三亚,2016-04-30,32,25,多云,东南风,3-4级
三亚,2016-05-01,32,26,多云,东南风,3-4级
三亚,2016-05-02,32,26,多云,东北风,3-4级
三亚,2016-05-03,32,27,多云,东风,3-4级
三亚,2016-05-04,33,27,多云,东南风,3-4级
三亚,2016-05-05,33,28,多云,东南风,3-4级
三亚,2016-05-06,33,28,多云,东南风,3-4级
三亚,2016-05-07,33,27,多云,东南风,3-4级
三亚,2016-05-08,33,27,多云,东南风,3-4级
三亚,2016-05-09,33,27,多云,东南风,3-4级
三亚,2016-05-10,33,27,多云,东北风,3-4级
三亚,2016-05-11,32,27,多云,东北风,3-4级
三亚,2016-05-12,32,27,多云,东南风,3-4级
三亚,2016-05-13,31,27,雷阵雨~多云,东北风,3-4级
三亚,2016-05-14,32,27,多云,东北风,3-4级
三亚,2016-05-15,33,26,多云,东北风,3-4级
三亚,2016-05-16,32,25,多云,东风,3-4级
三亚,2016-05-17,31,25,多云,东北风,3-4级
三亚,2016-05-18,33,26,多云,东南风,3-4级
三亚,2016-05-19,33,27,多云,东南风,3-4级
三亚,2016-05-20,32,27,多云,东南风,3-4级
三亚,2016-05-21,32,26,雷阵雨,东北风,3-4级
三亚,2016-05-22,33,27,多云,东北风,3-4级
三亚,2016-05-23,32,27,多云,东北风,3-4级
三亚,2016-05-24,32,27,雷阵雨,东北风,3-4级
三亚,2016-05-25,33,27,雷阵雨,东北风,3-4级
三亚,2016-05-26,33,27,雷阵雨,东南风,3-4级
三亚,2016-05-27,33,27,雷阵雨~多云,东南风,3-4级
三亚,2016-05-28,33,27,多云,东南风,3-4级
三亚,2016-05-29,34,27,多云~雷阵雨,东北风,3-4级
三亚,2016-05-30,34,27,雷阵雨,东南风,3-4级
三亚,2016-05-31,34,27,多云,西南风,3-4级
三亚,2016-06-01,33,27,多云,西北风,3-4级
三亚,2016-06-02,33,28,多云,西南风,3-4级
三亚,2016-06-03,35,28,多云,西南风,3-4级
三亚,2016-06-04,35,29,多云,东北风,3-4级
三亚,2016-06-05,35,27,多云,东南风,3-4级
三亚,2016-06-06,34,27,多云,东南风,3-4级
三亚,2016-06-07,35,27,雷阵雨~多云,东南风,3-4级
三亚,2016-06-08,33,27,雷阵雨~多云,西南风,3-4级
三亚,2016-06-09,33,27,雷阵雨,西南风,3-4级
三亚,2016-06-10,33,27,多云,西南风,3-4级
三亚,2016-06-11,34,29,多云,东南风,3-4级
三亚,2016-06-12,34,29,多云,东南风,3-4级
三亚,2016-06-13,35,29,多云,西南风,3-4级
三亚,2016-06-14,35,29,多云,西南风,3-4级
三亚,2016-06-15,35,29,多云,东南风,3-4级
三亚,2016-06-16,33,28,多云,东北风,3-4级
三亚,2016-06-17,34,28,多云~小雨,东南风,3-4级
三亚,2016-06-18,34,28,多云,东南风,3-4级
三亚,2016-06-19,34,28,多云,东北风,3-4级
三亚,2016-06-20,34,28,多云,东南风,3-4级
三亚,2016-06-21,34,26,多云~小雨,东南风,3-4级
三亚,2016-06-22,32,26,小雨,东北风,3-4级
三亚,2016-06-23,32,26,小雨,东南风,3-4级
三亚,2016-06-24,33,26,小雨,东北风,3-4级
三亚,2016-06-25,31,26,中到大雨,东北风,3-4级
三亚,2016-06-26,31,26,雷阵雨,东北风,3-4级
三亚,2016-06-27,33,26,雷阵雨,东北风,3-4级
三亚,2016-06-28,33,27,雷阵雨,东北风,3-4级
三亚,2016-06-29,33,26,雷阵雨,东南风,3-4级
三亚,2016-06-30,31,26,雷阵雨~小雨,东南风,3-4级
三亚,2016-07-01,33,28,多云~小雨,东南风,3-4级
三亚,2016-07-02,33,28,小雨,东北风,3-4级
三亚,2016-07-03,33,27,多云,东南风,3-4级
三亚,2016-07-04,32,27,多云,3-4级,
三亚,2016-07-05,32,26,阵雨,3-4级,
三亚,2016-07-06,32,27,雷阵雨~多云,3-4级,
三亚,2016-07-07,33,27,雷阵雨~多云,3-4级,
三亚,2016-07-08,34,27,多云,3-4级,
三亚,2016-07-09,34,27,多云,3-4级,
三亚,2016-07-10,34,28,多云,3-4级,
三亚,2016-07-11,34,28,多云,3-4级,
三亚,2016-07-12,34,27,多云,西南风,3-4级
三亚,2016-07-13,34,27,多云~雷阵雨,西风,3-4级
三亚,2016-07-14,34,29,雷阵雨转多云,南风,3-4级
三亚,2016-07-15,34,29,多云,东南风,3-4级
三亚,2016-07-16,34,29,多云,南风,3-4级
三亚,2016-07-17,33,29,多云转阵雨,东南风,3-4级
三亚,2016-07-18,33,29,多云转阵雨,南风,3-4级
三亚,2016-07-19,33,29,多云,南风,3-4级
三亚,2016-07-20,33,29,多云,南风,3-4级
三亚,2016-07-21,33,29,多云,南风,3-4级
三亚,2016-07-22,34,28,多云,南风,3-4级
三亚,2016-07-23,34,27,多云,南风,3-4级
三亚,2016-07-24,34,27,多云,南风,3-4级
三亚,2016-07-25,33,27,多云,北风,3-4级
三亚,2016-07-26,32,27,大到暴雨,西风,3-4级
三亚,2016-07-27,30,26,大到暴雨,西风,3-4级
三亚,2016-07-28,32,26,阵雨,东南风,3-4级
三亚,2016-07-29,33,26,阵雨,东南风,3-4级
三亚,2016-07-30,33,27,多云,西北风,3-4级
三亚,2016-07-31,33,27,多云,西风,3-4级
三亚,2016-08-01,33,26,多云,西南风,1级
三亚,2016-08-02,33,26,多云,西南风,2级
三亚,2016-08-03,33,27,多云,东南风,2级
三亚,2016-08-04,33,26,阵雨,东南风,2级
三亚,2016-08-05,33,27,小到中雨,南风,1级
三亚,2016-08-06,33,27,多云,西南风,2级
三亚,2016-08-07,34,27,多云,西南风,2级
三亚,2016-08-08,34,27,多云,西风,1级
三亚,2016-08-09,34,27,多云,西北风,1级
三亚,2016-08-10,34,27,多云,西北风,1级
三亚,2016-08-11,33,27,雷阵雨,东风,1级
三亚,2016-08-12,32,27,雷阵雨,西风,2级
三亚,2016-08-13,32,27,雷阵雨,东北风,1级
三亚,2016-08-14,31,27,暴雨,西北风,1级
三亚,2016-08-15,32,27,大雨,西风,2级
三亚,2016-08-16,31,26,大雨,北风,1级
三亚,2016-08-17,30,26,大雨,西风,3级
三亚,2016-08-18,28,26,暴雨,北风,2级
三亚,2016-08-19,30,26,中到大雨,北风,1级
三亚,2016-08-20,32,27,多云,东风,1级
三亚,2016-08-21,34,27,多云,北风,1级
三亚,2016-08-22,32,27,雷阵雨,东南风,1级
三亚,2016-08-23,32,27,雷阵雨,东北风,2级
三亚,2016-08-24,33,27,多云,北风,微风
三亚,2016-08-25,32,26,雷阵雨,北风,微风
三亚,2016-08-26,33,27,多云,西南风,1级
三亚,2016-08-27,32,26,多云,东风,2级
三亚,2016-08-28,32,26,雷阵雨,北风,微风
三亚,2016-08-29,32,26,雷阵雨,西北风,1级
三亚,2016-08-30,32,27,多云,西风,1级
三亚,2016-08-31,33,27,多云,西南风,1级
三亚,2016-09-01,34,27,多云,西风,1级
三亚,2016-09-02,32,27,多云,西南风,1级
三亚,2016-09-03,32,27,雷阵雨,西风,1级
三亚,2016-09-04,32,27,雷阵雨,北风,1级
三亚,2016-09-05,32,26,多云,西南风,1级
三亚,2016-09-06,32,26,雷阵雨,东南风,1级
三亚,2016-09-07,32,26,雷阵雨,西南风,1级
三亚,2016-09-08,33,27,多云,南风,2级
三亚,2016-09-09,33,27,多云,西南风,1级
三亚,2016-09-10,33,27,多云,东南风,1级
三亚,2016-09-11,33,27,多云,东风,1级
三亚,2016-09-12,32,27,小到中雨,东风,3级
三亚,2016-09-13,31,27,中到大雨,北风,2级
三亚,2016-09-14,32,25,阵雨,北风,1级
三亚,2016-09-15,33,26,雷阵雨,西北风,1级
三亚,2016-09-16,33,26,多云,东北风,1级
三亚,2016-09-17,34,26,多云,北风,微风
三亚,2016-09-18,34,26,多云,北风,1级
三亚,2016-09-19,34,26,多云,北风,2级
三亚,2016-09-20,33,26,多云,东风,2级
三亚,2016-09-21,28,25,暴雨,东风,2级
三亚,2016-09-22,29,25,暴雨,东北风,2级
三亚,2016-09-23,29,26,中雨,东南风,1级
三亚,2016-09-24,31,26,多云,东风,2级
三亚,2016-09-25,32,25,多云,东风,1级
三亚,2016-09-26,33,25,多云,东南风,1级
三亚,2016-09-27,33,26,多云,西南风,1级
三亚,2016-09-28,33,26,多云,西风,1级
三亚,2016-09-29,33,26,多云,东南风,1级
三亚,2016-09-30,33,25,阵雨,东北风,2级
三亚,2016-10-01,32,26,阵雨,北风,1级
三亚,2016-10-02,33,25,阵雨,东北风,1级
三亚,2016-10-03,32,25,阵雨,东风,1级
三亚,2016-10-04,32,25,多云,北风,微风
三亚,2016-10-05,32,25,阵雨,北风,微风
三亚,2016-10-06,31,26,阵雨,东风,1级
三亚,2016-10-07,32,25,多云,北风,微风
三亚,2016-10-08,33,25,多云,北风,微风
三亚,2016-10-09,32,25,多云,北风,2级
三亚,2016-10-10,31,25,多云,东北风,1级
三亚,2016-10-11,32,24,多云,北风,微风
三亚,2016-10-12,32,24,阵雨,北风,1级
三亚,2016-10-13,30,24,暴雨,东风,2级
三亚,2016-10-14,29,24,大雨,东风,2级
三亚,2016-10-15,29,25,中雨,东风,2级
三亚,2016-10-16,30,27,多云,北风,微风
三亚,2016-10-17,30,24,阵雨,东北风,1级
三亚,2016-10-18,27,24,暴雨,西风,4级
三亚,2016-10-19,30,26,多云,北风,微风
三亚,2016-10-20,31,25,多云,西风,1级
三亚,2016-10-21,32,25,多云,西风,2级
三亚,2016-10-22,32,25,多云,北风,微风
三亚,2016-10-23,32,25,多云,北风,微风
三亚,2016-10-24,31,25,阵雨,东风,1级
三亚,2016-10-25,32,25,阵雨,东风,1级
三亚,2016-10-26,32,25,多云,东风,2级
三亚,2016-10-27,32,25,多云,北风,微风
三亚,2016-10-28,32,25,多云,东北风,1级
三亚,2016-10-29,32,25,多云,东风,1级
三亚,2016-10-30,29,25,阵雨,东北风,2级
三亚,2016-10-31,30,25,小到中雨,东北风,2级
三亚,2016-11-01,30,25,多云,东风,2级
三亚,2016-11-02,30,23,多云,北风,1级
三亚,2016-11-03,30,23,多云,东北风,2级
三亚,2016-11-04,30,23,多云,东风,1级
三亚,2016-11-05,31,23,多云,东风,1级
三亚,2016-11-06,31,25,多云,东风,2级
三亚,2016-11-07,31,24,多云,东风,2级
三亚,2016-11-08,31,24,多云,东风,2级
三亚,2016-11-09,29,23,多云,东风,2级
三亚,2016-11-10,28,21,多云,东风,3级
三亚,2016-11-11,31,23,多云,东北风,3级
三亚,2016-11-12,31,24,多云,东北风,1级
三亚,2016-11-13,31,25,多云,东风,2级
三亚,2016-11-14,32,25,多云,东北风,1级
三亚,2016-11-15,32,25,多云,东北风,1级
三亚,2016-11-16,32,25,多云,东风,2级
三亚,2016-11-17,30,24,多云,东风,3级
三亚,2016-11-18,30,24,阵雨,东风,1级
三亚,2016-11-19,31,25,多云,东北风,1级
