9.867841409691628929e-01,1.027149321266968451e+00,9.002036659877801217e-01,1.180288461538461453e+00,2.736842105263157965e+00,3.979057591623036960e-01,6.713532513181018624e-01,1.783699059561128841e+00,9.382352941176470562e-01,9.742120343839542063e-01,9.886685552407931121e-01,1.000000000000000000e+00,9.192708333333333703e-01,1.046321525885558490e+00,9.507772020725387963e-01,1.013123359580052618e+00,1.094827586206896575e+00,6.397058823529412352e-01,1.079365079365079305e+00,1.115044247787610576e+00,8.057040998217468442e-01,1.191082802547770436e+00,9.363817097415507718e-01,9.095840867992767143e-01,1.043396226415094441e+00,1.025145067698258972e+00,9.365942028985507761e-01,9.566724436741768089e-01,1.076492537313432862e+00,1.091649694501018342e+00,1.091111111111110921e+00,9.533898305084745894e-01,9.535353535353536802e-01,1.107382550335570537e+00,9.530916844349679451e-01,1.190355329949238650e+00,6.501650165016501504e-01,1.183593750000000000e+00,1.343832020997375309e+00,6.501706484641639472e-01,1.029876977152899720e+00,9.343185550082102608e-01,5.734196004988468820e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.666666666666666741e-01,2.142857142857142794e+00,3.589743589743589480e-02,8.863636363636364646e-01,1.122448979591836649e+00,9.116279069767441179e-01,1.201117318435754200e+00,6.858237547892720443e-01,1.298507462686567138e+00,8.271604938271605034e-01,6.962750716332378742e-01,5.080058224163027658e-01,1.025373134328358304e+00,1.440860215053763271e+00,9.893617021276596146e-01,7.556270096463021391e-01,1.141284403669724723e+00,1.123711340206185572e+00,1.016771488469601747e+00,9.371316306483300496e-01,7.474302496328927292e-01,1.251838235294117752e+00,1.066666666666666430e+00,8.900523560209424589e-01,1.008802816901408494e+00,9.643463497453310662e-01,1.008561643835616417e+00,9.196850393700788384e-01,1.060100166944908162e+00,1.034542314335060498e+00,1.052727272727272734e+00,8.928571428571427937e-01,1.008183306055646433e+00,1.057093425605536430e+00,7.716955941255005946e-01,1.126315789473684159e+00,1.542923433874709982e+00,1.023752969121140000e+00,9.524886877828054876e-01,4.161764588185390967e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.166666666666666435e-02,3.597430406852248908e-01,7.848739495798318089e-01,8.252427184466019083e-01,9.769647696476964072e-01,1.121580547112462023e+00,9.241573033707866092e-01,9.971988795518206272e-01,9.701086956521739468e-01,8.558139534883720811e-01,9.608938547486033377e-01,9.541577825159914816e-01,9.296333002973241610e-01,9.692603266090297209e-01,9.052173913043479736e-01,9.012539184952977900e-01,9.929961089494162563e-01,9.831675592960980037e-01,8.837052062204192593e-01,8.952784503631960877e-01,1.072031148604802198e+00,9.903598971722364919e-01,2.222857142857142776e+02,8.101851851851851402e-03,6.656394453004622624e-01,8.148148148148147696e-01,1.118679775280899014e+00,9.780219780219779890e-01,8.574793875147231903e-01,1.028467595396729273e+00,9.455899198167240227e-01,1.643991169903097793e+00
1.057831325301204828e+00,1.106666666666666687e+00,9.057971014492752770e-01,1.143646408839779083e+00,1.885416666666666741e+00,5.175202156334230974e-01,8.939759036144578896e-01,9.540229885057470716e-01,9.415584415584415945e-01,1.092198581560283710e+00,8.026565464895635271e-01,1.155701754385965119e+00,1.062937062937062915e+00,1.038740920096852260e+00,9.177777777777776924e-01,9.594882729211088312e-01,1.271002710027100191e+00,8.913043478260869179e-01,8.483606557377050272e-01,1.175903614457831203e+00,1.172316384180791093e+00,1.296703296703296759e+00,8.374233128834356332e-01,6.877637130801688148e-01,1.436363636363636065e+00,1.157894736842105310e+00,1.079545454545454586e+00,8.599348534201954886e-01,9.164179104477612192e-01,8.792650918635169788e-01,8.037974683544304444e-01,1.102325581395348753e+00,9.576837416481069898e-01,8.997995991983966935e-01,7.920634920634921361e-01,1.329113924050633111e+00,9.404761904761903546e-01,1.065539112050740034e+00,1.231770833333333259e+00,9.275362318840578713e-01,1.200000000000000178e+00,8.313253012048192891e-01,3.907539149540582013e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.365384615384615224e-02,5.761772853185596066e-01,5.477996965098633764e-01,1.080327868852459128e+00,9.341500765696783004e-01,1.061788617886178843e+00,8.861671469740635132e-01,9.843971631205673534e-01,7.515991471215350828e-01,8.550592525068367866e-01,1.105846774193548487e+00,1.049735449735449855e+00,9.183673469387755306e-01,1.066321243523316031e+00,9.359844810863240383e-01,9.763257575757574580e-01,9.943039378108083914e-01
7.786259541984732468e-01,1.198170731707317138e+00,1.003058103975535076e+00,5.787610619469026885e-01,1.547945205479451802e+00,8.628841607565012062e-01,1.039312039312039193e+00,1.428070175438596490e+00,9.693877551020408934e-01,1.027972027972028135e+00,7.526315789473684292e-01,4.878048780487804770e-01,5.532670454545455252e-01,1.148450244698205447e+00,2.451999999999999957e+00,6.578947368421053099e-01,1.024258760107816801e+00,7.324777887462980974e-01,1.636510500807754509e+00,1.870090634441087696e+00,1.081699346405228690e+00,5.186440677966100976e-01,8.727810650887575239e-01,6.282527881040891327e-01,1.974311926605504697e+00,1.981818181818181923e+00,6.207674943566591219e-01,6.401734104046242768e-01,1.117932148626817446e+00,2.016286644951140072e+00,9.246987951807227324e-01,1.117845117845117864e+00,9.966442953020134832e-01,1.164062500000000000e+00,7.463556851311953233e-01,6.570881226053639779e-01,1.508670520231213841e+00,7.299578059071730740e-01,1.156097560975609673e+00,1.269349845201238169e+00,9.022346368715083997e-01,1.238754325259515676e+00,2.721153769198140226e-01
7.095238095238094456e-01,9.859154929577464976e-01,7.421602787456446082e-01,1.078947368421052655e+00,1.090163934426229497e+00,8.486956521739129622e-01,1.051188299817184646e+00,1.066276803118908267e+00,1.390243902439024515e+00,7.817796610169491789e-01,8.905660377358491919e-01,1.162280701754385914e+00,1.015590200445434244e+00,8.284132841328412100e-01,1.131524008350730748e+00,9.392156862745097978e-01,8.747855917667238801e-01,1.256465517241379226e+00,6.145695364238410452e-01,1.241776315789473673e+00,1.034013605442176909e+00,1.088888888888889017e+00,8.752025931928687497e-01,8.161375661375660506e-01,1.159509202453987697e+00,9.030470914127424198e-01,1.043352601156069204e+00,1.155258764607679511e+00,1.005033557046979942e+00,1.079710144927536142e+00,4.837861524978089856e-01,1.565157750342935694e+00,1.106221547799696614e+00,1.051036682615629880e+00,8.982808022922635915e-01,8.768844221105527303e-01,1.107093184979137668e+00,1.071535022354694444e+00,1.187610619469026796e+00,8.828124999999998890e-01,9.370424597364568342e-01,1.057275541795665630e+00,6.082579013501725473e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.730769230769230449e-02,4.463519313304721292e-01,8.291814946619215920e-01,8.541033434650456835e-01,8.545454545454544970e-01,8.244111349036403746e-01,1.010822510822510623e+00,7.661691542288557866e-01,1.114602587800369582e+00,1.136554621848739677e+00,7.665056360708535355e-01,1.529556650246305383e+00,5.718309859154929731e-01,6.685187460659790526e-01
9.324942791762013128e-01,1.215577190542420194e+00,9.876373626373625703e-01,1.073746312684365822e+00,1.248618784530386883e+00,5.999999999999999778e-01,1.135508155583437873e+00,9.839506172839507236e-01,9.396751740139210884e-01,1.077499999999999902e+00,3.490401396160558445e-01,2.223084384093113819e+00,8.811965811965811746e-01,1.183013144590495447e+00,9.686581782566110466e-01,9.542056074766355200e-01,9.519572953736654686e-01,1.038817005545286554e+00,9.327586206896552046e-01,1.212121212121212155e+00,9.045368620037808061e-01,1.140086206896551602e+00,8.829686013320647842e-01,1.037512339585389798e+00,1.059623430962343127e+00,9.227799227799228232e-01,9.727699530516432658e-01,1.018164435946462776e+00,9.613970588235294379e-01,8.434108527131782829e-01,1.185661764705882470e+00,9.112227805695141125e-01,1.088422971741112244e+00,9.392123287671233500e-01,1.074517019319227273e+00,1.070935960591133052e+00,8.849171752397558821e-01,1.125613346418056882e+00,9.677113010446345420e-01,8.631147540983605815e-01,1.112123974475843102e+00,9.812164579606440507e-01,1.052681631129245954e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.343511450381679267e-02,4.395973154362416424e-01,8.688046647230320829e-01,8.639798488664987008e-01,1.017948717948717885e+00,9.898477157360406897e-01,8.473118279569892275e-01,8.891013384321224677e-01,1.167410714285714191e+00,1.066666666666666652e+00,9.836065573770491621e-01,8.732106339468301837e-01,1.023012552301255207e+00,8.951310861423220633e-01,9.569892473118281062e-01,8.429003021148036012e-01,8.608582574772430940e-01,9.025821596244132383e-01,9.477196885428254003e-01,7.797051170858628755e-01,1.005231037489102031e+00,1.134520276953511431e+00,1.097719869706840212e+00,1.059838895281933313e+00,1.174324324324324431e+00,7.621009268795055913e-01,1.123842592592592560e+00,1.073291925465838625e+00,7.509328358208955390e-01,1.035748792270531293e+00,1.014705882352941124e+00,9.604072126581671975e-01
2.215189873417721528e-02,9.266862170087977191e-01,9.970760233918128934e-01,7.230443974630020865e-01,1.206632653061224358e+00,1.007712082262210762e+00,1.193251533742331283e+00,1.031645569620253111e+00,3.989898989898990056e-01,1.209160305343511377e+00,1.098993288590603967e+00,1.239085239085239154e+00,9.776422764227640227e-01,9.959514170040486558e-01,9.499999999999998446e-01,1.198156682027649911e+00,9.863636363636364424e-01,7.971014492753621949e-01,1.187096774193548310e+00,8.230088495575221819e-01,9.947183098591548811e-01,1.051851851851851816e+00,9.374999999999998890e-01,7.461139896373056857e-01,1.173252279635258466e+00,9.413447782546494613e-01,6.866404715127701897e-01,8.357963875205254300e-01,1.282105263157894637e+00,1.390922401171303280e+00,1.013353115727002818e+00,1.127090301003344619e+00,1.156673114119922685e+00,9.828897338403043138e-01,7.957639939485626757e-01,1.080065359477124121e+00,9.343511450381679628e-01,1.304780876494024078e+00,7.404129793510323410e-01,1.170984455958549386e+00,9.075235109717868509e-01,9.937694704049844230e-01,6.044915985554345506e-01
6.603773584905660299e-02,5.698924731182795078e-01,1.409090909090909172e+00,1.760000000000000231e+00,1.562500000000000000e+00,3.529411764705882582e-01,6.238532110091742355e-01,6.707692307692307843e-01,8.227848101265823333e-01,1.371527777777777679e+00,8.807339449541284893e-01,8.427835051546391787e-01,9.086651053864168714e-01,1.064837905236907689e+00,1.179411764705882382e+00,9.970674486803517977e-01,1.155932203389830493e+00,6.584821428571429047e-01,8.057553956834532238e-01,9.174917491749174925e-01,1.087971274685816780e+00,1.139059304703476494e+00,1.044871794871794934e+00,7.027027027027027417e-01,1.370370370370370239e+00,1.221105527638191024e+00,1.163742690058479523e+00,8.636363636363636465e-01,1.285714285714285587e+00,9.535603715170277717e-01,1.059016393442623105e+00,9.472049689440993347e-01,9.498525073746312275e-01,9.603399433427761700e-01,7.879464285714286031e-01,8.175182481751823715e-01,9.163879598662207915e-01,9.583333333333333703e-01,1.333333333333333259e+00,6.481994459833795297e-01,9.876880984952119968e-01,8.796630565583635208e-01,7.824494056068008740e-01
1.039301310043668103e+00,1.048054919908466776e+00,9.875706214689266016e-01,1.467661691542288649e+00,2.481481481481481399e+00,3.398601398601399093e-01,1.014184397163120588e+00,9.565807327001355498e-01,1.200325732899022890e+00,8.047182175622542566e-01,1.011936339522546469e+00,9.654289372599231811e-01,1.457089552238805874e+00,7.734487734487733857e-01,9.956896551724138122e-01,8.832487309644669882e-01,1.252782193958664525e+00,9.142441860465115866e-01,8.151658767772512748e-01,1.009569377990430672e+00,1.022004889975550057e+00,1.276131045241809758e+00,7.550058892815075806e-01,8.734567901234567833e-01,1.083612040133779431e+00,9.432176656151418648e-01,8.677007299270073082e-01,1.053846153846153877e+00,8.965517241379310498e-01,1.022026431718061845e+00,8.690658499234302781e-01,1.039808917197452276e+00,1.160813308687615342e+00,1.014058106841612128e+00,1.008506616257088817e+00,1.235981308411214785e+00,9.406593406593407591e-01,1.181818181818181834e+01,1.425925925925925819e+00,1.080000000000000071e+00,7.812500000000001110e-01,2.388059701492537268e-01,2.523422872474400114e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.129032258064516098e-01,2.870370370370370350e-01,6.687306501547987114e-01,1.237547892720306519e+00,7.190082644628099651e-01,5.970394736842105088e-01,1.160305343511450316e+00,1.035573122529644285e+00,8.405315614617940856e-01,8.699421965317918337e-01,1.343689320388349540e+00,1.181192660550458795e+00,1.159574468085106336e+00,7.642276422764227028e-01,1.120728929384965822e+00,7.530017152658661228e-01,1.041071428571428648e+00,1.104536489151873635e+00,9.184782608695651884e-01,9.550173010380623717e-01,8.933539412673878743e-01,1.007788161993769638e+00,9.385964912280702066e-01,1.119476268412438413e+00,1.125230202578269001e+00,1.046242774566473965e+00,9.089316987740805320e-01,1.878289473684210398e+00,6.816143497757847225e-01,1.252808988764045006e+00,8.202764976958525356e-01,8.628230616302186018e-01,8.355481727574751716e-01,1.071174377224199281e+00,1.115079365079365115e+00,6.756032171581769497e-01,1.353901996370236116e+00,5.188082099751470944e-01
8.691910499139414714e-01,1.075925925925925952e+00,6.887755102040815647e-01,8.624862486248624505e-01,1.149178255372945712e+00,1.023285899094437346e+00,1.070637119113573510e+00,1.191419141914191293e+00,2.111498257839721227e+00,4.880952380952380820e-01,9.751243781094527385e-01,7.136094674556212603e-01,1.417785234899328950e+00,1.095588235294117752e+00,9.560632688927942491e-01,9.373970345963758000e-01,9.238964992389648856e-01,1.000000000000000000e+00,8.061349693251533832e-01,1.165951359084406169e+00,9.886845827439887380e-01,1.041237113402061931e+00,1.043010752688172005e+00,8.554533508541393161e-01,1.011968085106382809e+00,1.000000000000000000e+00,1.032967032967033072e+00,1.000000000000000000e+00,1.041487839771101598e+00,1.029455081001472871e+00,3.247250119560018966e-01,2.125000000000000000e+00,1.095768374164810766e+00,1.211875843454790713e+00,9.159456118665019186e-01,1.045219638242893989e+00,9.699248120300751896e-01,9.344262295081967595e-01,1.116339869281045782e+00,8.703071672354949495e-01,1.003424657534246700e+00,1.030588235294117583e+00,8.003393438818059424e-01
8.318777292576419180e-01,1.117073170731707421e+00,1.209439528023598776e+00,1.324218750000000222e+00,1.765517241379310098e+00,5.753968253968254620e-01,1.312500000000000000e+00,7.804878048780486965e-01,1.281250000000000222e+00,7.966804979253111485e-01,1.090497737556561209e+00,9.866071428571429047e-01,9.613733905579399108e-01,8.566176470588235947e-01,1.346534653465346398e+00,7.453874538745387524e-01,9.312714776632302627e-01,8.871951219512195230e-01,1.015479876160990669e+00,9.362318840579710866e-01,8.984375000000000000e-01,8.992974238875878212e-01,1.135638297872340496e+00,7.657841140529532131e-01,9.316888045540795416e-01,1.158241758241758346e+00,7.996485061511422465e-01,1.081749049429657994e+00,1.153508771929824483e+00,9.268292682926827508e-01,9.609375000000001110e-01,6.489226869455005930e-01,1.032722513089005201e+00,1.308219178082191680e+00,1.095684803001876206e+00,9.981273408239699219e-01,8.855721393034826638e-01,1.148571428571428577e+00,7.123473541383988916e-01,1.090236686390532617e+00,1.155555555555555669e+00,1.037234042553191404e+00,5.310486940580453341e-01
8.796296296296296502e-01,9.152542372881355970e-01,8.939393939393939226e-01,2.262857142857142900e+00,5.468750000000000000e+00,8.398950131233595684e-02,9.270072992700729708e-01,9.426605504587156625e-01,8.582677165354331006e-01,1.045267489711934061e+00,1.012499999999999956e+00,1.103448275862068950e+00,1.011627906976744207e+00,1.023809523809523947e+00,1.052631578947368363e+00,1.069705093833780207e+00,1.050704225352112609e+00,9.010152284263959199e-01,1.067750677506775103e+00,9.584415584415584277e-01,9.871794871794871140e-01,9.605911330049261565e-01,9.666666666666666741e-01,7.865168539325841923e-01,1.005649717514124353e+00,1.013358778625954137e+00,9.492753623188405765e-01,1.012844036697247763e+00,1.014897579143389406e+00,9.728260869565216185e-01,9.078947368421053099e-01,1.000000000000000000e+00,1.009966777408637828e+00,1.078853046594982157e+00,8.718749999999999556e-01,1.155234657039711177e+00,9.096880131362889976e-01,1.123616236162361615e+00,1.188596491228070207e+00,7.378640776699028070e-01,1.101604278074866494e+00,8.848580441640377936e-01,5.969589929659587790e-01
