0.8778,1.0503,1.2909,0.9964,0.9240,0.9537,1.0255,0.6261,1.2591
0.6963,1.4084,0.8632,0.9449,1.3909,0.8280,1.3015,1.0046,0.8006
0.6392,1.1174,1.0883,0.9389,0.8576,0.9557,1.0184,0.9127,0.7617
0.4231,1.4583,1.1965,1.1017,0.8152,0.9610,0.0000,1.1150,0.9617
0.0000,0.0000,0.0000,0.0000,0.0000,1.4707,1.0736,1.0522,1.2027
1.2519,1.1058,0.9658,0.8100,1.2359,1.0538,2.2187,0.7269,0.9996
0.0000,0.0000,0.0000,999.0000,1.3953,1.0028,0.9825,1.3006,0.8942
0.0000,999.0000,1.2180,0.7946,1.4177,1.3778,0.7620,1.0008,1.3980
0.0000,2.8030,1.4601,1.2589,1.3696,0.5612,0.9805,1.0689,1.2284
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,999.0000,0.7773,0.8425
0.7121,0.8779,1.1514,1.0972,1.0841,1.1139,1.0390,1.0047,0.7945
0.0000,0.0000,0.0000,0.0000,0.0000,999.0000,0.5702,1.6036,0.7037
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0609,1.0023,1.1738
1.1552,1.0400,1.1646,1.0225,0.9660,1.0975,0.0000,0.9441,1.0975
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0673,0.9354,1.2846
0.3422,1.0409,0.9001,0.9432,0.0000,999.0000,1.7099,1.0328,0.9033
0.0000,17.2414,0.7775,0.9071,1.2899,0.9215,1.1688,0.7809,1.3386
0.0000,0.0000,0.0000,0.0000,0.0000,1.1082,0.8970,0.7538,0.8707
0.4082,1.0914,0.8619,1.1757,1.0282,1.2364,1.0576,1.0363,0.9451
7.0833,0.9301,0.8820,0.9307,0.9524,1.0211,1.3528,0.8913,0.9523
1.1203,0.6317,1.0987,0.9817,0.8990,1.0129,1.7514,0.9039,1.1416
1.0245,1.1491,0.9061,1.0788,1.1677,1.0690,1.2729,1.1040,1.2169
0.9235,1.0765,1.0548,1.0111,1.0244,1.0962,1.1204,0.9307,1.0231
0.0000,0.0000,0.0000,0.0000,0.0000,1.1489,0.9916,1.2231,1.1616
0.6073,1.2624,0.9855,1.0407,1.1907,1.0264,1.1443,0.8836,1.0314
0.0000,0.0000,0.0000,999.0000,1.1140,1.1728,0.9633,1.0180,0.9549
2.5847,0.0000,999.0000,0.9655,0.9078,1.0343,1.4716,0.7508,1.4963
0.0000,0.0000,0.0000,0.0000,999.0000,1.1793,0.9915,0.8874,1.0642
0.0000,8.0120,2.6704,1.1755,1.2527,0.4444,0.7000,0.5000,21.9041
0.4281,0.6409,1.1597,1.1204,1.0291,1.0362,1.1809,0.9368,999.0000
0.3340,1.1304,1.1687,0.9299,1.2775,1.2933,0.9785,0.8162,1.0921
0.0000,0.0000,2.3295,1.3297,0.9329,0.9185,0.9605,0.8363,0.7051
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9579,0.9073,1.0240
0.0000,0.0000,0.0000,77.2500,1.1010,1.0337,1.2028,1.1674,1.0058
0.0000,0.0000,0.0000,0.0000,0.0000,999.0000,1.1643,1.0165,0.9823
5.6786,1.6328,0.7126,2.0979,0.7675,0.5480,1.1757,1.1874,0.8732
0.8106,0.8755,1.0270,1.1009,0.9855,0.8127,1.0787,1.0510,0.9476
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,999.0000,0.9340,1.0995
1.3284,1.3887,0.9783,0.9646,0.9725,0.9311,1.0230,1.0130,0.8547
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9697,2.9865,0.7705
0.0000,999.0000,0.9262,0.9933,0.5154,0.5251,0.9608,1.0958,2.2559
0.0000,0.0000,0.0000,0.0000,1.7608,0.8126,1.1300,1.0308,1.0152
0.0000,0.0000,0.0000,999.0000,1.0814,0.9711,1.0126,0.8095,0.8171
0.5055,1.0971,0.9753,0.7471,0.8303,0.9737,1.1478,0.9236,0.6781
0.0000,0.0000,0.0000,0.0000,9.6429,1.2061,0.9708,0.9901,1.1448
0.0000,4.5863,1.0868,0.8053,0.9963,0.8146,0.4856,3.9381,0.9314
0.7178,1.0466,0.6061,1.2070,0.8142,0.9655,1.3463,0.8176,1.0427
0.8126,1.0708,1.1119,0.9910,1.1876,1.0785,1.0054,0.9346,1.0219
0.0000,5.2928,0.6934,0.8978,0.9448,1.0568,0.7538,0.9613,1.2857
1.3651,0.7533,0.9860,0.9694,0.9484,1.1764,1.3043,0.7675,1.0905
0.8341,1.0512,0.1062,8.4354,1.0574,1.0982,0.6506,0.9738,0.9461
0.2801,1.1061,0.8748,0.8731,0.9776,0.9473,1.1616,0.9742,0.7008
1.0271,1.1624,0.9326,1.0189,1.0633,0.8546,0.9927,1.5952,0.8727
1.0657,0.9222,1.1399,1.1161,1.1314,0.7673,1.0799,0.6998,1.0833
0.9213,1.2757,0.8652,0.9905,0.7599,0.8384,0.9957,1.0784,1.1250
0.0000,0.0000,0.0000,0.0000,0.0000,999.0000,1.3357,0.7561,1.0632
0.3103,0.6071,1.0140,1.1797,1.0889,0.9382,1.0128,1.0449,1.1902
0.0000,0.0000,0.0000,0.0000,82.0000,1.5256,1.0478,1.0831,0.9524
0.4543,0.0000,1.0000,0.0000,0.0000,0.0000,5.9734,0.8653,0.8986
0.0000,0.0000,999.0000,1.2273,1.1475,0.9899,1.1194,1.0840,0.8013
0.0000,0.0000,0.0000,0.0000,0.0000,999.0000,1.4130,0.9299,0.8497
0.0000,0.0000,0.0000,0.0000,0.0000,13.3895,1.0144,2.4790,1.0029
0.0000,0.0000,0.6675,1.3405,1.6362,0.9101,0.9532,0.8059,1.3102
0.0000,10.4667,0.9433,0.4482,1.0526,0.7279,0.0000,1.3859,0.5456
0.7994,1.2518,0.9641,0.9323,1.0573,1.0013,0.5338,0.8316,0.8291
0.5755,1.2104,0.7284,0.8393,1.0740,0.8390,0.9818,0.9664,0.9960
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4631,0.3690,0.9483
0.0000,0.0000,0.0000,0.0000,999.0000,1.3450,1.1338,1.0714,0.9688
1.1769,0.7970,0.8604,0.9297,0.8012,1.0388,1.4396,1.0446,0.9847
1.0925,0.8022,1.0955,0.9811,0.8765,1.1022,1.5329,0.7510,0.9742
0.4790,1.2025,1.1270,1.2364,0.9259,1.1160,1.0774,0.7735,0.8359
0.9286,1.0780,0.9117,0.8792,1.0251,0.8831,1.2739,0.7236,1.0565
0.8309,1.2719,0.8949,0.9634,1.0101,1.0254,1.5265,0.8333,0.9594
0.0000,0.0000,0.0000,0.0000,1.0709,1.0605,4.0926,0.9009,0.9087
0.0000,0.0000,0.0000,999.0000,0.9002,1.2495,1.1735,0.9601,0.8847
0.7679,1.0992,0.8415,1.0214,0.8789,0.9784,1.2369,1.0704,0.9508
0.9845,1.0895,1.0249,1.0995,0.9506,0.9418,0.9621,1.0150,1.0572
0.0000,0.0000,0.0000,999.0000,1.0674,0.6073,1.2680,4.0468,0.7937
0.8263,1.1641,0.9949,0.9490,1.1189,1.0611,1.5330,0.8411,0.8491
0.0000,0.0000,0.0000,0.0000,999.0000,1.8875,1.1851,0.3352,0.8877
0.0000,0.0000,0.0000,0.0000,0.0000,1.2850,0.0000,999.0000,0.7627
1.2208,0.6266,1.2500,1.2562,1.4707,0.8579,1.8039,0.8955,1.4085
0.0000,999.0000,0.0000,0.0000,147.3333,1.1229,1.0614,1.0998,0.6189
0.0000,999.0000,1.0611,0.8088,1.3202,1.0291,0.5455,0.7292,1.2114
0.0000,0.0000,0.0000,0.0000,0.0000,0.0052,2913.0000,0.8214,0.9523
0.7378,0.8453,0.9853,1.0104,1.3376,0.8226,0.9480,0.8784,0.8657
0.0000,134.6667,1.0454,0.9565,0.9642,1.0362,1.1175,1.0305,0.7709
0.4859,1.4450,0.5447,1.0637,1.0151,0.7980,1.0832,0.9900,0.8523
0.8590,0.9845,1.0235,1.0000,1.0204,1.0764,1.0159,0.8881,0.9938
0.0000,999.0000,1.2695,1.1286,1.2853,1.0896,0.6888,0.7339,1.7239
0.0000,1.0000,6.7000,999.0000,1.9482,0.6387,0.0000,2.2807,0.9194
0.4468,0.9161,0.6545,0.8075,1.1758,1.1908,1.2094,0.7992,1.6467
0.3587,1.1704,1.1223,0.8773,1.1797,0.7179,1.0033,0.9226,1.0626
0.7765,1.0862,1.0631,1.0846,1.0961,1.1545,0.9821,0.9674,1.1339
0.8715,1.0603,1.2221,1.0945,0.9991,1.0328,1.0668,1.0452,1.0297
0.3941,1.2628,0.8670,0.8406,0.8416,0.8273,0.8822,1.2385,0.7127
0.0000,0.0000,0.0000,0.0000,1.7430,1.2336,1.0199,0.8100,1.0042
1.1107,1.3610,0.7421,0.9119,0.9474,1.0426,0.9462,1.0672,0.8009
0.0000,0.0000,1.3210,1.5318,1.0906,0.2983,0.0000,999.0000,0.8969
0.0000,0.0000,999.0000,1.1124,1.2314,1.0727,1.1311,0.9746,0.9813
0.8666,0.8193,0.7772,0.9275,0.9152,0.6072,1.2808,0.9518,1.1328
0.0000,999.0000,0.9380,0.8815,1.0429,1.0553,1.2156,0.9380,0.9168
0.7748,1.0938,1.0495,0.8925,0.9433,0.9341,1.1000,1.0996,0.9201
0.9774,1.2119,1.1289,1.0810,1.0509,0.9102,1.0461,0.7851,0.9725
0.0000,0.0000,0.0000,999.0000,1.1261,1.0304,1.2523,0.9947,0.6299
0.0000,0.0000,0.0000,999.0000,1.0312,1.0225,1.0978,1.0989,1.0679
0.0000,0.0000,0.0000,0.0000,0.0000,1.2104,0.9886,0.5853,0.6532
0.0000,0.0000,1.2283,1.2751,1.0073,1.3262,1.1767,1.0230,1.0664
0.0000,0.0000,0.0000,0.0000,0.0000,2.2529,1.3242,0.9456,1.0701
1.9900,0.5892,1.1293,1.2216,1.0864,0.9148,1.6492,0.8033,1.1769
0.9432,0.8633,1.0969,1.1431,1.0039,1.0707,1.2168,0.9749,0.9924
0.2931,1.1680,0.9894,0.9964,0.9266,0.9069,0.9978,0.9086,0.8301
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,999.0000,0.9334,0.7532
0.0000,0.0000,0.0000,999.0000,2.4507,1.6825,0.8944,1.0941,1.1165
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8826,0.8000,1.2019
0.7426,1.1254,0.9778,0.8049,0.7393,1.0461,1.0046,0.9613,0.6975
0.0000,999.0000,0.5436,1.0403,0.8456,0.7675,0.7478,0.9764,1.0387
0.7473,1.0146,1.1889,1.0175,1.5119,1.1614,1.3426,1.0871,0.9143
0.0000,23.8276,0.9628,0.9119,1.0778,0.4691,0.0000,4.7798,0.5507
0.0000,999.0000,0.9667,0.9768,1.0949,1.0481,0.4370,0.4572,0.9644
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2827,0.9456,1.2593
1.1314,0.7498,1.1602,0.8966,0.8725,1.0843,1.3501,0.9467,0.8915
0.6013,1.0785,0.9710,0.9905,1.1285,1.4486,0.9494,0.7709,0.9523
1.7991,0.5414,1.2561,1.0556,1.1462,1.4242,1.3072,0.8604,1.3980
0.3348,1.1700,1.0255,0.9895,0.8887,1.0667,1.0478,0.8780,0.7170
0.2760,1.8108,0.8747,0.8329,0.9323,0.8357,1.2431,1.1484,0.7509
0.6924,1.1026,1.0638,1.0026,0.8866,1.2439,1.0616,0.9516,0.9693
1.2757,0.9345,1.5639,0.0000,0.0000,1.6231,1.2430,0.8976,1.1649
0.1262,1.4390,0.9176,1.1180,0.9294,1.2175,1.0999,1.0392,0.7711
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3333,1.2168,1.0496
0.8191,1.2906,1.0357,999.0000,1.1095,0.8272,1.4960,0.9869,1.2714
0.0000,2.0938,0.8395,0.8935,1.0276,0.1642,0.0000,999.0000,0.6217
0.0000,0.0000,0.0000,999.0000,1.2571,1.3232,1.1057,0.7612,0.8608
0.8212,1.2468,0.4555,2.6621,0.9664,0.9124,1.0985,0.9025,1.1487
1.0716,0.8838,1.1591,1.0654,0.8027,1.0307,1.4199,0.9183,1.1410
0.7124,1.1190,0.8850,0.8574,1.0330,0.9576,1.7419,0.7898,0.9042
2.9129,1.2936,1.3629,1.1359,1.0546,1.1563,1.1892,0.8841,1.0601
0.7760,1.1672,1.2089,1.0624,0.9761,0.9430,1.1854,1.0080,0.9292
0.0000,2.0259,0.9504,1.4932,0.9539,0.4798,0.0000,999.0000,0.8229
0.7139,1.1419,1.1754,1.1591,0.9659,0.8695,1.0083,1.1404,1.0554
1.1979,1.1180,1.0814,1.0054,0.9925,0.9963,0.8593,0.8758,1.2032
0.8807,0.8535,1.1173,0.9395,0.9620,1.0079,1.4399,0.9726,0.9427
0.0000,0.0000,0.0000,0.0000,0.0000,999.0000,0.8265,1.0358,0.9046
0.7948,0.8591,0.9611,0.8040,1.5565,0.9877,1.2761,0.8690,1.1241
0.0000,0.0000,0.0000,0.0000,569.0000,1.1396,1.1776,0.9212,0.8180
1.8309,0.5140,1.0895,1.0800,0.9264,0.9448,3.2669,0.8233,1.2721
0.0000,999.0000,1.0070,0.7315,1.0326,1.2083,0.3653,0.6932,1.4916
0.5244,0.7282,0.8548,0.7828,0.7946,1.1073,1.2651,0.8281,0.7379
0.0000,0.0000,999.0000,1.0435,0.8621,0.9763,1.3040,0.8606,0.8929
0.2860,1.0976,0.8462,0.9463,0.9649,1.0300,1.0553,1.0825,0.9592
1.2423,0.7537,1.0377,0.9269,0.9536,1.0622,1.1884,0.8443,1.0292
0.0000,999.0000,1.0116,0.7308,1.1273,1.0094,0.4501,0.5053,1.0794
0.9645,0.9674,0.8658,0.9531,1.0203,1.0408,1.1417,0.9575,1.0600
0.7857,1.0289,1.0657,0.9942,1.0419,0.8734,0.9411,0.9001,1.0230
1.1186,0.3965,1.2146,0.9757,1.8287,1.1765,0.8769,1.3936,0.9260
0.5505,1.0600,0.9957,1.0799,0.9283,1.0653,1.0882,1.0987,0.5019
1.1243,0.7238,1.2005,1.2837,0.8730,1.0260,1.1503,0.8308,0.9316
1.1454,0.6313,0.6667,1.0225,0.9774,1.0878,1.8253,1.0137,1.0940
0.7228,1.0139,0.9548,0.9937,1.0043,1.1053,0.7867,0.8441,0.7970
1.1154,0.9080,0.9618,1.0315,0.9715,0.9559,1.1031,0.9422,1.2690
2.8241,1.0690,0.5233,1.4727,1.8697,1.2185,0.8775,0.7513,1.6894
1.6255,0.8957,0.8965,1.0310,1.1470,1.0212,0.9906,0.7680,1.5917
0.0000,0.0000,0.0000,0.0000,999.0000,1.0734,1.1324,1.0990,0.6601
0.0000,0.0000,0.0000,0.0000,41.3333,1.1529,1.0056,0.9626,1.1156
1.2856,0.5614,1.1527,0.9289,0.9723,0.9720,1.0458,0.9322,1.2444
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9366,0.8143,0.9539
0.0000,3.2680,1.0266,1.1723,0.9374,0.5201,0.0000,20.3846,0.6764
0.0000,999.0000,0.7493,1.0568,1.0353,0.9915,1.1615,0.9566,0.9685
0.7198,1.1412,1.0925,0.8182,0.9846,1.0012,1.0071,0.4160,0.8818
0.1647,1.7217,0.8673,0.9729,0.9325,0.7525,0.9136,1.0564,0.7616
0.0000,0.0000,0.0000,0.0000,0.0000,1.0527,1.2007,0.8209,1.1060
0.8121,1.0469,0.2981,0.7331,1.6818,0.8198,1.5308,0.8318,0.9266
0.0000,0.0000,0.0000,0.0000,0.0000,5.4250,2.1818,1.0374,1.1070
1.5750,0.9284,0.8903,1.0078,1.3715,1.0337,1.5587,0.8223,1.6079
0.7277,1.1259,1.7755,0.9413,1.2294,0.6852,0.8905,1.2726,1.1291
0.9116,0.4788,1.0259,1.0382,0.7305,1.0485,1.5097,0.8782,1.0568
0.0000,0.0000,0.0000,0.0000,147.2000,0.6934,1.1090,0.8532,1.1752
0.0000,2.9595,0.9394,1.7859,0.9949,0.0216,0.0000,999.0000,0.7205
0.0000,0.0000,0.0000,0.0000,1.0239,0.8880,1.0972,0.8878,1.2150
0.7271,1.1723,0.9530,0.9891,0.9881,1.0890,1.1914,0.9907,1.0568
0.9761,0.9817,0.8490,0.9530,0.9005,0.7596,1.2485,0.7952,0.9213
1.2220,0.6151,0.9846,1.1017,1.0993,1.2347,1.2600,0.7676,1.0661
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0227,1.0251,0.4401
0.0000,0.0000,999.0000,1.0511,0.9112,0.8990,1.0024,0.9063,0.7733
0.0803,1.2271,0.9317,0.9708,0.8656,0.9799,1.0716,0.5683,0.7715
0.0000,0.0000,0.0000,999.0000,0.9180,0.9905,1.1701,0.9899,1.0210
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0217,0.8466,0.8172
0.4371,0.7917,0.8324,0.9942,0.9686,0.9702,1.0626,0.9875,1.0445
0.4836,0.9761,0.7737,1.0248,0.8811,0.9925,0.9265,1.0274,0.6487
0.0000,0.0000,0.0000,999.0000,1.3329,1.3086,1.1025,0.7928,1.0916
0.5142,0.9703,0.8236,1.0508,0.9857,1.0504,1.0889,0.9897,0.9067
1.2916,1.4319,1.1904,0.9703,1.0599,1.0248,1.2032,0.7753,1.4913
0.7268,1.0178,1.0427,1.1324,1.0374,1.0777,1.0658,1.0353,0.8488
1.5409,1.4053,1.0882,0.8735,1.1141,1.0324,1.0389,0.2945,1.0804
0.0000,0.0000,0.0000,0.0000,0.0000,999.0000,1.7305,1.0078,0.9169
0.9032,1.0920,1.2347,1.1006,0.9888,1.2585,1.0839,1.0096,0.9205
0.9505,1.1092,1.0284,1.1008,0.9634,1.2235,1.0652,0.8633,1.0974
0.7005,1.1591,0.7200,0.9542,0.8333,0.9527,0.9221,0.7894,1.1634
0.0000,0.0000,0.0000,0.0000,0.0000,1.2708,1.0117,1.0357,0.9480
0.0000,999.0000,0.8346,0.9492,1.0613,1.0571,1.2980,0.8989,1.1709
0.8164,0.8467,0.7627,0.8303,0.5945,0.7992,0.9881,0.9340,0.8872
0.8459,0.9325,0.9282,0.9841,0.8694,0.9802,0.9567,0.8981,1.0051
0.2415,1.3196,0.9578,0.7970,0.8931,0.7489,0.9693,1.1895,0.8156
1.5406,0.1386,999.0000,1.0982,1.0177,1.0919,1.4836,0.8846,1.2997
0.9858,1.1055,1.0299,0.7730,1.0591,0.9992,1.6268,0.7786,0.9061
0.9397,1.0710,0.8545,0.9740,0.7800,1.0506,1.1694,1.0349,0.8412
0.5418,1.1625,1.1435,0.9792,0.9723,1.1306,1.0847,0.8166,0.8160
0.9215,1.0233,0.9344,0.9919,1.1660,0.9696,1.3111,1.0033,1.0635
0.0000,0.0000,1.0779,1.3071,0.8563,0.5135,0.0000,22.2308,0.5288
0.0000,7.4163,0.8092,0.9434,0.9431,0.0077,0.0000,999.0000,0.6639
0.0000,0.0000,0.0000,0.0000,3.0000,1.5550,0.3679,0.9749,2.4228
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5405,1.1408,1.4040
0.0000,0.0000,0.0000,0.0000,0.0000,12.3171,1.4267,1.0283,0.9053
0.0000,0.0000,0.0000,0.0000,1.1334,1.1868,1.1786,0.9668,0.7413
0.0000,0.0000,999.0000,0.7492,0.9959,0.9196,0.8881,0.9178,1.1804
0.4807,0.9732,1.0792,0.8989,1.9479,1.0098,1.0407,1.0637,0.7403
0.8662,1.5048,0.8402,0.7367,1.3181,0.9443,0.5996,0.9506,0.6599
0.0000,0.0000,0.0000,0.0000,4.0909,1.1201,1.6938,0.7253,1.2948
0.0000,1.7592,0.8105,1.3730,1.1227,0.4881,0.0000,15.6571,0.5836
0.0000,0.0000,1.5034,1.1590,1.2544,0.9453,1.0627,0.8552,0.9024
0.9237,1.1519,1.1422,1.0652,1.0464,1.0820,0.9427,1.0694,1.0857
0.0000,0.0000,0.0000,0.0000,999.0000,1.2059,1.2069,0.8988,0.9936
1.6914,0.5903,1.3887,0.9756,1.4409,1.3415,1.0535,0.9690,1.3453
0.8358,0.9711,0.9097,0.9574,0.8964,1.0372,1.2510,1.0418,0.9255
1.0541,0.0787,1.1238,1.1665,0.8445,1.0343,1.5625,0.8141,0.9447
1.1592,0.6089,0.9462,1.0151,0.8286,1.1146,1.4607,0.9096,1.2400
0.2566,1.5570,0.9787,0.9305,0.9854,0.5963,0.8051,1.5705,0.8000
0.6455,1.0438,1.0681,1.0749,1.0893,1.0815,0.9254,0.7816,0.8047
0.2934,1.6788,3.5924,1.3351,1.2135,1.1015,0.9505,0.7580,0.9621
0.0000,1.0000,2.2610,1.1361,1.1203,0.9859,0.9581,0.9648,0.9633
2.5958,0.3671,1.1548,0.9048,0.8038,0.7711,2.7549,0.8069,0.9589
0.0000,0.0000,0.0000,999.0000,1.2526,1.2855,1.0162,1.0285,1.0089
0.4870,1.1952,1.1918,0.9658,0.8500,1.0290,1.0721,1.1364,0.7894
0.0000,0.0000,999.0000,0.0000,0.0000,1.1811,1.0730,1.0935,0.7445
0.5040,1.0426,0.7818,0.9730,0.8002,0.8907,1.0258,0.8404,1.3308
0.0518,1.6199,0.9366,0.9484,1.0198,0.9155,0.8709,1.0718,0.8172
0.0000,12.1848,0.8545,1.0289,0.8412,0.1585,0.0000,999.0000,0.8854
1.1121,0.9516,0.9699,1.0020,0.9726,0.8737,1.8011,0.9619,0.9792
0.4398,1.0368,0.7819,1.0275,0.7998,0.6846,1.2912,1.1715,0.7966
0.0000,0.0000,0.0000,0.0000,0.0000,0.6568,1.0250,2.1638,0.8242
0.0000,999.0000,0.7813,1.0669,0.9879,0.9346,0.9018,1.0155,0.9984
0.0000,0.0000,0.0000,321.5000,0.8553,1.1764,0.9914,0.9306,1.0453
1.1341,1.2452,1.0453,0.8186,1.1210,1.0705,2.0773,0.7224,1.1233
0.0000,1.6327,0.8359,1.0172,0.9950,0.9446,1.2067,1.0321,0.9773
0.0000,0.0000,0.0000,3.7500,1.0033,1.0505,1.0752,0.9070,1.0649
1.0346,0.8582,0.9779,0.9871,0.9886,1.1683,1.2669,0.7828,0.9923
0.5343,1.2695,1.0810,1.0627,0.9387,1.2224,1.1250,0.6862,0.7598
2.1825,0.4877,0.8861,1.0860,1.3065,0.9871,1.1578,0.6860,1.4957
999.0000,1.5619,1.0937,0.9959,0.8793,0.8529,0.6460,8.5238,0.9542
0.7672,1.1478,1.0689,0.8475,1.0525,0.9888,1.1121,0.8149,1.0057
0.0000,5.5332,1.0457,1.0043,0.7206,0.0000,0.0000,999.0000,0.8040
0.8537,0.8002,0.9608,0.9914,0.8875,0.9875,1.2401,0.8778,0.9505
1.8945,0.5429,1.0243,0.8713,0.8778,0.9650,1.0044,1.0297,0.8735
0.7752,0.9577,0.7689,0.9279,1.0769,0.9011,1.1647,0.9989,1.0049
1.3911,0.9629,1.1259,1.0690,1.0882,1.1811,1.0956,0.9839,1.0702
0.0000,27.7000,1.1391,0.9569,1.0800,1.1396,1.0804,0.9481,0.7890
0.6380,1.2961,1.0620,1.1087,0.9675,1.0108,1.1601,0.8936,0.8483
0.6933,0.9777,1.0274,1.0303,0.8774,1.1371,1.0859,0.9968,0.8683
0.4773,1.0294,1.0752,0.9157,0.9965,1.0185,1.0614,0.9859,0.7770
0.0000,4.0339,2.3566,1.0135,0.4460,0.8362,0.6485,1.9100,0.7021
0.9088,1.0248,1.1059,0.9994,1.0959,1.1029,1.1439,0.9397,1.0725
0.0000,0.0000,0.0000,0.0000,0.0000,1.2781,5.3433,1.4404,1.2029
1.1338,1.1463,1.0923,1.0722,0.9429,0.9075,1.3770,1.0488,1.0042
1.0753,0.6477,0.8154,0.9504,0.8985,1.3302,1.0230,0.6288,0.9542
0.0000,0.0000,0.0000,0.0000,0.0000,999.0000,0.8918,0.7188,0.9355
0.4613,1.4790,1.4100,1.0704,1.0678,1.0786,1.1916,0.7269,0.9521
0.0000,2.9067,0.9485,1.1068,1.2140,0.0044,3.6667,113.6000,0.8964
1.2448,0.5462,1.1176,1.0629,1.0840,1.1592,2.4031,0.6892,1.3821
1.4284,0.6847,1.0429,1.0450,0.9241,1.0546,1.2416,0.8776,0.9239
0.8433,1.3173,1.0237,0.8398,1.0858,1.0950,2.6595,0.6244,1.0445
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7328,1.0837,0.5340
0.0000,0.0000,6.1988,1.1226,1.0639,1.2611,1.4446,0.8194,1.2359
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3988,0.4766,1.3123
0.0000,0.0000,0.0000,1.3306,0.8860,1.0433,1.1093,1.0189,0.7668
0.0000,0.0000,0.0000,0.0000,0.0000,1.5274,0.9213,0.9295,1.0712
0.4585,0.9781,0.8185,1.1502,0.8605,0.9423,1.0585,1.0915,0.6105
