shop_id,2016-10-11,2016-10-12,2016-10-13,2016-10-14,2016-10-15,2016-10-16,2016-10-17
201,17,16,11,12,27,51,7
202,57,48,75,64,53,62,100
203,154,156,157,145,277,313,214
204,23,27,26,30,35,19,33
205,48,59,56,57,59,55,56
206,11,20,32,24,35,48,21
207,38,34,22,37,99,87,32
208,71,31,33,31,44,69,46
209,24,28,23,21,80,55,20
210,34,31,40,51,106,86,37
211,32,33,33,27,63,64,29
212,14,37,10,19,46,54,13
213,36,38,28,35,21,30,27
214,14,15,13,13,37,42,12
215,68,91,87,86,185,168,84
216,17,15,22,17,20,24,18
217,208,194,219,257,372,339,210
218,12,20,9,12,6,7,20
219,15,22,14,14,12,16,14
220,60,45,48,58,33,49,47
221,53,48,38,65,65,80,44
222,3,5,9,14,11,13,9
223,8,6,13,13,25,18,17
224,36,43,38,33,11,11,42
225,42,51,48,34,36,33,34
226,77,62,59,55,55,65,80
227,32,22,28,31,59,58,30
228,18,10,13,21,24,36,24
229,21,17,29,22,34,30,26
230,29,18,28,23,20,22,17
231,32,39,26,35,40,40,31
232,15,22,18,24,20,14,17
233,74,73,98,111,249,252,77
234,74,87,68,60,88,82,81
235,57,71,56,72,85,90,59
236,18,27,20,23,34,22,25
237,13,8,8,13,29,22,11
238,42,37,27,34,46,42,43
239,24,25,33,35,39,45,16
240,105,100,105,126,138,127,109
241,36,36,36,44,44,60,54
242,30,36,31,36,40,27,39
243,84,76,80,73,125,134,77
244,75,54,89,99,72,85,94
245,71,65,72,87,68,59,84
246,8,14,16,7,40,47,12
247,72,75,67,81,68,60,91
248,33,30,21,16,24,34,33
249,92,86,91,81,46,29,91
250,22,22,19,9,29,52,16
251,51,43,48,46,18,15,58
252,33,49,46,43,61,53,33
253,23,24,14,27,51,66,21
254,56,45,42,96,28,62,65
255,31,26,45,28,20,20,31
256,52,49,59,66,102,102,41
257,20,17,17,19,28,30,25
258,18,16,20,38,33,28,25
259,22,23,19,23,33,42,38
260,11,25,22,34,32,35,22
261,56,29,45,69,69,86,42
262,56,51,57,65,70,79,52
263,29,27,26,32,40,57,27
264,26,21,27,27,22,43,26
265,61,59,63,82,96,94,56
266,15,21,24,29,32,20,12
267,43,44,41,40,39,48,41
268,27,25,30,37,28,22,31
269,35,45,30,33,45,30,52
270,45,52,26,37,52,41,25
271,48,44,46,36,31,29,52
272,61,80,72,87,79,87,80
273,42,22,47,46,58,80,43
274,25,16,14,19,14,25,36
275,186,183,216,192,174,231,239
276,52,52,46,72,62,95,62
277,11,7,10,12,42,44,8
278,77,75,91,110,191,193,84
279,199,227,210,248,349,385,206
280,44,29,37,37,48,69,44
281,67,52,61,76,91,91,61
282,84,89,81,92,39,44,68
283,24,28,27,25,59,48,16
284,18,22,16,20,45,41,20
285,90,86,76,119,77,115,73
286,73,125,152,77,123,68,146
287,107,96,84,97,143,150,83
288,29,26,24,46,79,71,33
289,10,17,12,22,32,45,16
290,17,15,19,26,26,22,21
291,79,82,85,83,27,21,89
292,53,48,64,53,28,33,76
293,63,64,78,54,74,85,62
294,85,88,66,72,72,72,69
295,25,6,10,19,32,37,19
296,167,135,118,141,237,311,124
297,111,90,122,127,130,137,138
298,133,120,122,137,341,382,111
299,77,78,64,88,138,125,66
300,23,20,23,29,28,36,17
301,20,34,34,34,47,46,32
302,92,61,85,81,49,69,102
303,29,21,22,23,62,50,22
304,105,82,72,0,90,97,82
305,47,39,28,65,64,49,21
306,264,322,315,258,45,36,327
307,19,25,29,25,46,55,25
308,36,36,41,42,18,17,50
309,50,64,59,50,45,41,67
310,49,50,53,53,76,105,37
311,35,32,32,30,7,8,48
312,28,38,42,33,39,49,46
313,242,10,263,255,169,21,253
314,51,2,46,56,65,46,53
315,51,70,67,58,98,88,63
316,98,98,110,113,68,94,128
317,18,21,13,21,71,69,21
318,55,74,68,81,119,113,63
319,56,61,59,60,50,37,74
320,94,96,75,103,171,164,71
321,44,43,37,50,59,61,54
322,25,27,29,25,28,20,25
323,79,85,82,93,109,98,77
324,60,59,61,49,42,43,65
325,33,24,34,34,61,39,28
326,42,32,31,36,53,49,45
327,41,21,26,47,38,37,34
328,65,55,50,49,54,71,46
329,29,20,20,30,28,20,30
330,18,21,25,31,100,97,19
331,33,27,32,21,1,21,26
332,35,33,47,60,72,81,27
333,34,28,31,17,24,66,25
334,60,59,70,61,58,82,65
335,47,43,55,44,30,12,53
336,80,72,84,77,235,240,103
337,31,26,27,37,35,40,27
338,132,138,134,139,460,468,122
339,38,40,47,49,83,72,55
340,24,24,20,19,37,37,21
341,76,81,64,74,194,200,64
342,37,50,44,56,52,38,63
343,41,39,39,25,36,47,36
344,47,30,59,50,76,74,37
345,24,30,28,44,41,37,39
346,63,62,78,68,61,64,59
347,18,11,11,17,20,21,18
348,110,120,103,121,200,206,128
349,43,48,62,47,37,46,52
350,100,65,90,88,30,34,113
351,45,36,38,40,35,33,51
352,91,115,106,102,0,5,107
353,17,19,15,28,37,26,32
354,24,21,15,14,28,31,32
355,9,22,13,24,18,15,22
356,48,38,44,43,53,47,38
357,16,16,10,19,22,19,17
358,64,54,54,67,48,57,58
359,55,56,43,58,56,73,44
360,49,35,45,46,89,141,68
361,78,82,85,101,55,38,100
362,61,52,42,45,38,60,43
363,16,24,26,32,24,0,20
364,29,17,15,16,38,84,21
365,11,16,20,14,27,32,19
366,40,43,39,29,23,18,32
367,28,35,22,18,33,30,26
368,47,38,49,32,25,28,62
369,45,36,29,54,65,68,39
370,43,46,50,101,200,216,71
371,72,83,66,86,122,107,61
372,25,26,20,19,24,32,20
373,21,15,15,27,39,37,20
374,19,20,30,21,28,53,32
375,18,19,28,27,44,36,24
376,10,16,16,15,24,10,13
377,30,37,34,44,31,30,49
378,66,35,51,53,42,29,65
379,14,18,14,20,67,71,19
380,80,50,74,64,116,121,0
381,18,20,23,18,26,21,20
382,21,15,20,19,24,27,13
383,51,48,54,41,33,53,62
384,60,61,60,60,22,22,53
385,19,14,11,17,22,31,13
386,54,43,43,64,83,83,39
387,31,18,36,51,44,49,35
388,46,55,42,39,68,64,44
389,48,56,50,67,49,65,56
390,23,32,27,32,72,65,22
391,107,128,98,200,115,142,106
392,123,119,111,108,60,38,180
393,182,160,156,143,201,215,175
394,79,93,69,58,77,93,64
395,89,88,116,130,85,107,98
396,60,66,68,65,46,58,48
397,61,54,72,50,88,112,64
398,48,44,45,51,44,61,39
399,47,47,36,51,134,156,52
400,20,24,21,14,23,28,20
401,40,43,51,57,37,38,39
402,63,63,56,71,84,93,66
403,36,35,44,37,58,49,33
404,62,40,67,55,158,174,56
405,53,50,48,58,30,19,57
406,80,66,82,77,87,70,88
407,85,62,70,69,78,80,72
408,105,112,17,120,227,226,123
409,23,25,48,42,43,45,36
410,20,38,39,48,32,69,26
411,6,7,7,13,20,15,9
412,41,43,30,47,20,17,39
413,74,74,74,65,61,50,83
414,160,174,160,141,229,267,151
415,33,34,44,33,21,29,33
416,23,27,26,49,53,60,21
417,19,16,11,13,14,15,4
418,57,36,39,53,81,71,55
419,12,15,14,15,18,13,12
420,45,35,35,52,36,28,49
421,9,12,10,20,40,39,11
422,38,30,27,39,48,38,31
423,26,32,36,34,98,91,32
424,21,14,22,22,49,53,26
425,42,56,45,52,96,78,44
426,55,56,57,94,60,58,57
427,67,63,73,83,20,16,85
428,77,54,69,74,88,70,81
429,13,19,18,18,32,32,16
430,33,29,30,28,37,26,52
431,17,22,21,19,25,32,18
432,28,29,14,11,0,0,0
433,40,51,34,38,33,24,54
434,22,18,24,29,59,34,30
435,133,143,144,152,364,370,121
436,185,194,203,195,255,229,180
437,29,44,43,53,49,29,43
438,9,16,19,20,30,27,18
439,53,62,60,63,80,97,78
440,17,15,26,21,44,46,12
441,66,80,65,69,157,181,81
442,40,25,22,52,57,57,31
443,29,25,25,30,62,45,29
444,24,36,27,30,38,59,29
445,47,57,50,47,67,43,50
446,15,11,12,13,33,12,14
447,65,57,74,80,38,35,74
448,53,66,86,80,25,18,92
449,10,6,13,19,45,62,9
450,21,31,27,18,29,30,40
451,16,23,18,28,78,63,27
452,32,39,47,55,72,112,41
453,28,29,36,32,29,30,45
454,25,32,28,36,29,27,23
455,39,43,53,45,60,76,40
456,18,15,24,19,32,41,23
457,40,30,25,41,56,61,16
458,31,42,43,53,41,58,26
459,0,4,0,5,55,19,6
460,76,82,85,99,19,6,93
461,19,22,38,25,27,34,23
462,23,35,26,47,69,66,25
463,36,62,46,46,58,82,50
464,41,36,29,37,91,112,45
465,163,173,178,184,319,370,182
466,31,47,51,45,105,103,34
467,26,33,33,26,43,41,24
468,16,12,23,19,32,43,11
469,45,36,46,47,47,44,36
470,25,31,32,45,85,56,18
471,45,45,34,37,33,42,43
472,142,192,151,240,308,362,167
473,57,51,67,69,38,18,77
474,2,3,5,8,8,18,4
475,48,63,84,69,53,68,66
476,55,56,57,64,25,25,54
477,52,45,70,66,54,78,37
478,6,5,14,7,14,15,8
479,29,18,17,28,43,54,24
480,18,19,26,30,41,37,25
481,14,12,23,27,24,32,12
482,34,30,32,52,52,73,35
483,31,19,23,19,24,11,26
484,35,42,34,40,74,76,18
485,50,33,42,49,35,59,31
486,24,21,24,26,44,28,23
487,25,14,30,19,26,22,24
488,14,20,21,22,40,37,28
489,19,24,12,21,19,30,19
490,13,19,15,12,41,37,18
491,135,116,105,95,164,160,151
492,28,18,23,34,39,40,23
493,20,22,27,24,16,11,17
494,31,25,14,32,43,46,26
495,28,14,38,31,54,62,23
496,72,67,81,63,67,58,77
497,24,29,25,29,32,36,27
498,36,28,25,30,50,53,36
499,21,14,19,20,17,37,19
500,35,42,47,64,108,115,49
501,82,66,64,56,27,45,68
502,15,51,46,52,104,112,45
503,59,54,61,57,64,47,30
504,25,20,17,26,31,29,17
505,51,45,49,52,25,14,53
506,31,37,19,37,85,77,23
507,147,125,126,161,90,84,179
508,59,47,63,51,46,41,75
509,15,28,25,39,22,30,14
510,13,16,20,0,23,22,19
511,59,59,38,71,73,91,46
512,15,19,27,36,57,52,29
513,60,76,77,64,84,98,80
514,27,31,41,33,38,53,37
515,34,28,37,43,42,37,27
516,25,34,35,27,26,22,29
517,1012,695,699,646,1613,1767,659
518,33,19,37,27,74,65,28
519,75,80,93,110,129,116,92
520,35,46,40,37,30,39,41
521,49,36,39,45,91,85,64
522,57,53,58,69,85,122,57
523,26,10,23,32,33,30,22
524,34,53,32,50,9,2,46
525,20,24,24,10,27,35,20
526,35,26,29,33,44,51,31
527,33,38,39,30,19,15,35
528,138,155,140,132,196,275,152
529,86,70,73,59,66,55,68
530,448,411,444,429,60,13,414
531,41,35,37,50,77,66,35
532,51,53,40,34,58,76,45
533,55,49,50,56,20,13,60
534,16,19,12,21,49,82,19
535,51,52,69,69,79,84,63
536,16,29,14,17,28,42,19
537,60,44,64,82,107,97,47
538,19,30,19,23,84,66,19
539,28,32,26,40,47,54,34
540,33,38,46,40,50,55,39
541,53,44,47,54,38,61,56
542,29,14,21,34,28,22,22
543,39,44,29,36,54,58,30
544,33,28,16,20,71,86,34
545,37,31,34,50,72,52,42
546,24,20,47,38,48,67,26
547,30,0,0,23,40,42,28
548,47,38,54,51,62,73,39
549,33,29,53,57,64,78,44
550,36,32,45,44,57,49,29
551,46,38,36,40,54,63,33
552,60,60,48,75,80,96,41
553,97,133,120,129,134,135,82
554,22,27,22,22,46,77,38
555,46,46,42,33,21,53,24
556,15,18,20,18,12,12,9
557,90,126,99,103,80,85,130
558,39,35,43,43,45,50,29
559,98,108,90,95,28,31,114
560,71,67,58,90,64,93,71
561,37,40,44,17,2,2,27
562,42,41,46,46,13,3,43
563,14,11,19,14,20,19,13
564,108,103,95,111,201,188,75
565,81,90,96,122,131,140,103
566,17,15,25,26,40,54,21
567,14,16,14,17,24,24,11
568,63,53,46,71,98,130,53
569,52,36,21,33,19,16,38
570,43,62,54,63,86,90,65
571,102,94,94,92,31,48,105
572,180,162,204,189,233,285,186
573,15,17,17,10,23,23,26
574,28,29,35,35,39,46,23
575,72,70,88,73,52,62,79
576,30,34,34,25,41,61,21
577,210,211,264,186,280,373,186
578,41,37,38,40,26,29,53
579,49,55,49,69,120,83,45
580,164,183,172,183,311,404,161
581,14,21,20,18,31,48,18
582,26,30,20,21,40,42,20
583,18,16,25,37,74,67,32
584,34,33,39,41,35,51,28
585,27,39,34,27,29,29,35
586,54,43,43,67,55,67,57
587,44,53,36,41,66,65,53
588,18,18,18,20,31,26,25
589,24,18,30,18,24,24,30
590,47,38,38,40,49,49,38
591,18,13,19,17,47,17,18
592,111,124,99,93,173,212,97
593,52,79,65,78,143,111,72
594,20,20,19,34,93,83,21
595,88,94,105,71,44,109,119
596,15,14,16,22,28,19,11
597,33,21,40,25,28,33,26
598,13,13,19,8,15,26,10
599,18,10,15,22,18,31,31
600,129,119,121,135,129,133,81
601,57,53,49,66,65,70,61
602,25,28,37,36,45,51,30
603,25,26,12,22,26,30,18
604,104,116,18,121,49,56,44
605,22,26,25,25,26,23,17
606,55,75,57,58,105,72,73
607,31,23,23,35,37,50,33
608,86,94,88,108,138,111,92
609,26,24,36,24,54,51,44
610,25,22,25,38,42,41,23
611,23,39,28,32,58,72,34
612,37,41,48,55,46,76,36
613,59,71,62,47,115,135,49
614,58,60,74,55,102,93,66
615,61,60,52,58,84,94,54
616,28,43,30,32,54,47,34
617,38,53,51,80,41,49,54
618,85,57,50,66,46,36,59
619,3,3,1,1,8,4,1
620,99,81,102,91,66,52,81
621,121,112,116,119,82,47,94
622,24,17,27,24,51,53,22
623,52,54,58,36,60,51,24
624,62,73,54,54,80,91,63
625,28,53,28,38,57,48,39
626,35,44,42,34,41,46,42
627,77,82,89,85,70,59,97
628,67,67,61,55,152,165,76
629,45,37,43,58,90,109,35
630,41,37,36,42,77,96,28
631,48,31,44,47,64,55,55
632,20,13,1,2,16,1,0
633,23,25,25,31,41,50,21
634,28,16,12,19,45,50,21
635,27,29,27,35,41,48,31
636,26,34,25,20,22,30,32
637,99,96,80,93,83,85,94
638,183,171,174,182,132,150,155
639,36,24,31,48,49,56,40
640,57,81,70,89,89,85,82
641,14,6,14,12,18,23,20
642,35,42,45,65,68,45,52
643,26,26,28,23,21,31,22
644,16,11,18,15,42,48,25
645,24,24,34,21,39,29,36
646,53,45,48,58,34,36,64
647,51,42,56,59,122,104,35
648,37,43,51,52,56,66,37
649,49,44,66,69,29,20,53
650,197,183,178,177,287,286,151
651,86,61,56,60,49,36,65
652,65,57,62,52,137,132,41
653,29,23,31,35,43,32,37
654,38,44,63,69,28,52,47
655,18,14,12,17,38,24,22
656,101,157,97,86,48,92,84
657,24,19,27,34,46,38,15
658,72,60,81,111,127,143,66
659,0,0,0,0,0,0,0
660,13,13,11,18,37,25,25
661,24,35,39,32,66,81,32
662,62,52,65,55,49,40,60
663,75,59,38,51,73,77,38
664,20,23,30,29,44,34,15
665,37,35,32,48,62,63,44
666,10,36,26,25,20,18,17
667,98,108,113,127,100,112,112
668,72,92,92,84,142,231,78
669,28,35,35,45,50,43,34
670,71,52,54,59,106,90,52
671,89,59,61,85,138,164,62
672,32,30,30,38,66,97,24
673,20,32,24,37,40,36,33
674,86,93,83,89,37,23,107
675,21,21,15,20,37,24,17
676,44,32,42,47,113,80,45
677,25,22,12,31,34,38,24
678,27,32,23,42,28,23,40
679,187,197,170,168,268,293,164
680,20,13,28,22,24,27,26
681,30,22,31,26,35,45,29
682,23,25,23,27,78,57,35
683,18,18,14,16,34,62,10
684,22,26,36,32,42,35,34
685,77,67,72,69,111,164,81
686,50,35,32,36,67,70,43
687,26,25,28,23,42,41,21
688,30,28,20,29,46,45,27
689,34,40,33,38,42,57,44
690,56,55,51,54,111,85,55
691,68,68,49,55,95,125,61
692,30,36,24,43,45,67,32
693,43,55,66,57,70,62,57
694,89,108,84,99,66,54,84
695,42,54,72,73,161,152,52
696,15,18,17,27,23,34,26
697,44,35,37,46,41,43,50
698,12,12,14,9,27,18,15
699,27,25,27,19,40,27,29
700,0,0,0,0,0,0,0
701,52,42,56,41,68,55,38
702,30,30,36,38,78,72,33
703,25,33,29,26,25,18,37
704,43,35,42,39,21,33,32
705,18,13,24,28,95,86,26
706,31,30,29,17,23,23,29
707,36,36,44,39,50,63,42
708,28,36,27,41,46,57,29
709,39,35,32,35,42,44,25
710,26,20,33,31,32,36,17
711,33,29,39,38,29,19,57
712,26,34,24,33,67,77,43
713,71,49,53,52,61,71,57
714,53,50,64,55,107,111,57
715,104,63,77,101,142,162,88
716,76,65,67,77,84,58,73
717,55,66,52,65,87,110,50
718,28,37,11,16,26,30,35
719,46,40,49,40,62,75,37
720,50,35,36,46,58,47,58
721,70,37,47,112,116,133,82
722,81,102,0,81,9,27,88
723,89,100,105,142,172,160,92
724,11,9,12,19,23,23,11
725,52,55,46,56,54,69,56
726,26,28,20,36,40,35,26
727,9,5,4,5,10,13,6
728,204,208,192,198,224,214,213
729,95,69,97,105,153,159,97
730,61,71,76,77,103,140,73
731,416,389,512,495,451,463,432
732,46,53,45,67,139,129,35
733,3,0,0,0,1,2,16
734,43,57,56,57,99,118,40
735,26,23,21,26,33,27,32
736,69,51,46,59,75,82,42
737,145,108,115,140,177,163,134
738,46,55,43,52,95,131,49
739,28,30,43,25,42,44,31
740,58,49,39,65,79,67,52
741,56,46,42,51,65,68,47
742,20,46,36,219,227,257,219
743,34,49,37,29,11,15,28
744,33,39,33,45,129,106,36
745,25,24,15,49,16,13,51
746,33,21,36,29,31,23,11
747,160,137,153,145,217,289,180
748,51,52,48,61,88,86,57
749,7,9,8,4,2,8,9
750,79,63,87,61,76,64,54
751,59,60,49,61,1,71,41
752,50,5,63,27,103,31,63
753,35,30,26,29,38,36,21
754,50,66,55,68,57,71,69
755,35,33,34,28,46,47,26
756,77,82,67,87,62,50,77
757,61,59,81,65,101,94,55
758,21,29,31,29,33,27,19
759,81,92,110,93,87,88,95
760,46,39,66,56,112,88,57
761,54,73,67,64,62,59,58
762,41,33,49,56,79,79,50
763,36,42,53,43,79,81,51
764,28,32,32,41,58,57,28
765,34,43,27,40,32,35,38
766,15,19,19,27,31,38,14
767,25,26,25,29,33,37,18
768,41,71,39,22,12,31,59
769,31,51,64,131,101,101,62
770,31,16,30,39,42,34,25
771,32,33,26,47,66,59,29
772,85,81,84,92,107,123,81
773,60,35,39,62,108,83,39
774,63,82,70,57,108,103,64
775,130,146,95,154,138,146,128
776,88,81,85,115,135,179,70
777,70,65,62,64,56,50,59
778,59,53,53,52,41,34,50
779,126,143,105,120,118,140,110
780,31,31,24,23,26,28,25
781,67,56,58,71,127,132,57
782,15,8,12,9,16,14,10
783,41,37,40,50,41,36,42
784,22,30,20,26,37,32,20
785,14,12,16,11,27,19,16
786,13,10,21,17,24,35,21
787,36,37,45,42,56,63,36
788,34,37,35,23,69,55,31
789,102,86,87,88,70,33,95
790,23,31,33,22,20,42,21
791,16,21,12,27,31,40,25
792,77,87,90,89,40,56,102
793,22,22,20,22,62,29,22
794,121,120,108,82,78,93,113
795,67,82,74,66,39,28,68
796,33,29,3,38,85,82,26
797,47,39,28,29,56,62,37
798,63,60,60,54,22,18,57
799,31,26,29,22,80,2,25
800,135,98,131,140,164,184,116
801,42,24,44,43,68,75,42
802,25,23,31,25,58,60,21
803,29,37,20,22,28,17,28
804,73,55,69,65,43,55,51
805,56,72,51,66,36,43,65
806,183,174,184,180,427,478,179
807,16,29,31,38,40,37,18
808,49,68,62,105,96,109,79
809,17,22,14,16,24,41,20
810,0,0,0,0,0,0,0
811,29,28,29,23,38,30,26
812,35,34,47,35,15,9,33
813,23,14,23,30,27,34,19
814,39,28,60,60,65,58,63
815,20,15,25,17,32,53,20
816,90,84,94,119,144,187,99
817,44,53,64,54,60,91,57
818,18,27,20,29,61,74,16
819,49,39,44,33,11,8,35
820,120,117,98,109,94,125,96
821,38,54,43,48,97,128,50
822,28,42,41,35,51,72,30
823,38,24,35,43,42,44,31
824,49,49,44,64,75,68,37
825,225,218,222,247,249,257,255
826,42,73,68,64,70,50,46
827,19,13,18,23,13,16,20
828,29,23,24,32,32,39,18
829,108,82,101,80,165,198,97
830,33,52,36,49,59,44,24
831,110,113,130,136,128,128,125
832,32,26,26,27,25,24,27
833,20,18,22,24,25,29,16
834,36,37,53,47,69,88,26
835,30,25,28,27,52,42,19
836,35,27,29,36,60,57,23
837,51,70,55,62,48,31,61
838,59,46,46,46,28,54,40
839,25,26,37,39,40,38,30
840,53,61,42,152,85,106,80
841,16,15,15,24,35,24,27
842,14,15,13,13,60,55,13
843,25,24,16,16,22,31,13
844,37,46,37,46,73,81,37
845,26,19,23,13,23,32,24
846,24,18,20,24,26,25,12
847,36,22,35,19,71,117,24
848,51,48,45,62,31,29,41
849,27,43,25,38,74,78,39
850,63,66,60,115,113,131,74
851,13,15,15,17,16,29,12
852,33,35,39,45,107,103,32
853,40,44,31,29,87,106,34
854,222,216,170,204,303,305,237
855,25,20,16,28,24,43,29
856,11,7,15,21,22,27,6
857,18,21,19,15,34,20,20
858,52,50,51,55,54,75,28
859,32,23,32,23,36,60,35
860,238,206,221,209,303,357,210
861,43,49,40,52,54,43,49
862,66,64,66,75,98,94,65
863,15,16,15,16,22,29,25
864,247,243,259,278,256,340,280
865,98,92,96,121,211,197,99
866,122,150,141,149,39,32,167
867,63,56,52,53,60,44,66
868,130,137,113,127,138,117,132
