shop_id,2016-09-20,2016-09-21,2016-09-22,2016-09-23,2016-09-24,2016-09-25,2016-09-26
358,29,21,29,34,23,20,29
359,38,48,50,46,47,45,43
360,66,73,71,66,83,104,63
361,30,37,35,25,24,20,32
362,50,64,54,58,53,50,59
363,20,30,26,33,26,27,38
364,49,66,50,58,55,61,30
365,20,30,22,37,33,33,23
366,4,4,10,3,3,2,8
367,48,35,35,37,41,25,47
368,17,15,23,23,14,40,19
369,42,40,38,51,63,57,42
370,63,57,79,114,97,98,53
371,82,102,99,129,152,110,169
372,13,18,13,24,19,10,15
373,10,12,8,13,25,12,22
374,20,28,35,26,49,35,42
375,16,22,14,28,21,20,15
376,13,12,13,20,17,18,15
377,32,32,40,30,41,33,42
378,25,25,38,43,29,25,30
379,9,12,7,12,26,26,7
380,81,89,99,110,105,101,72
381,32,20,43,33,32,34,32
382,41,20,43,44,42,38,51
383,29,32,25,27,25,27,26
384,8,15,9,4,11,7,7
385,18,14,32,38,29,27,15
386,60,45,58,77,61,46,59
387,28,24,30,35,27,22,19
388,33,22,30,53,66,51,25
389,28,20,24,17,12,25,19
390,20,12,18,27,37,24,6
391,59,70,69,156,42,91,68
392,62,59,72,63,54,47,62
393,172,207,179,222,193,218,176
394,83,64,84,102,94,68,57
395,40,50,54,41,37,47,64
396,44,32,40,46,24,31,41
397,74,40,58,66,59,79,77
398,42,37,28,45,19,27,34
399,26,25,28,43,45,41,26
400,25,28,40,33,22,32,30
401,30,20,18,36,20,21,23
402,69,76,80,69,69,69,76
403,51,51,30,56,63,57,40
404,74,55,53,91,79,83,58
405,19,24,20,38,18,21,29
406,41,42,50,41,49,54,43
407,61,49,67,44,48,50,59
408,113,123,148,117,145,190,119
409,42,42,59,31,37,49,62
410,53,80,57,94,100,93,47
411,0,0,0,0,0,0,0
412,35,37,34,41,17,12,37
413,70,43,61,56,61,60,52
414,210,188,179,245,299,229,254
415,20,18,16,20,12,11,13
416,28,21,51,61,53,34,40
417,5,2,0,5,4,9,2
418,47,57,47,79,54,49,32
419,7,12,5,14,22,19,14
420,6,42,27,39,39,40,25
421,20,31,20,45,51,12,20
422,56,84,77,53,60,59,57
423,19,16,15,31,46,41,24
424,24,27,35,43,51,51,40
425,45,35,27,46,57,64,49
426,20,11,22,41,28,26,16
427,53,45,54,71,59,50,45
428,18,19,19,51,47,50,34
429,19,12,14,23,26,21,18
430,27,33,27,25,39,30,31
431,38,32,26,25,27,23,35
432,28,28,22,24,33,27,15
433,39,32,35,19,36,32,31
434,16,10,6,10,9,17,11
435,137,140,169,314,543,332,142
436,127,144,137,187,181,194,151
437,37,18,36,30,26,31,23
438,38,33,20,42,41,37,19
439,46,42,41,30,43,41,36
440,32,29,37,46,37,32,50
441,87,89,118,104,131,123,79
442,42,26,18,29,30,14,13
443,19,22,15,31,33,35,20
444,54,33,51,54,35,29,43
445,50,64,64,76,107,49,60
446,29,34,41,37,37,31,18
447,37,48,27,28,25,18,41
448,32,28,31,29,26,22,31
449,12,9,12,20,26,17,11
450,14,35,18,31,22,29,30
451,63,71,59,80,89,74,70
452,171,149,167,175,162,160,163
453,19,25,29,24,16,29,19
454,2,0,0,0,0,1,0
455,83,57,76,88,86,57,92
456,26,18,22,45,39,34,22
457,22,17,17,24,49,41,19
458,13,20,15,38,12,27,27
459,2,3,6,42,35,0,1
460,5,7,1,3,2,0,4
461,13,15,13,17,23,19,17
462,32,21,35,43,46,63,29
463,52,57,61,45,52,49,66
464,30,46,21,36,53,39,36
465,0,0,0,0,0,0,0
466,25,27,21,38,41,22,17
467,60,49,51,54,60,56,53
468,18,30,19,20,24,15,8
469,19,13,17,11,21,7,14
470,13,24,18,33,41,35,22
471,21,28,25,30,13,11,30
472,130,146,148,242,245,191,168
473,0,0,0,0,0,0,0
474,46,26,55,49,48,48,46
475,31,38,28,66,64,32,24
476,7,6,10,16,4,2,6
477,27,11,30,9,34,32,34
478,30,29,21,32,26,29,32
479,29,24,29,39,20,27,26
480,4,12,9,29,10,31,10
481,11,14,21,20,34,16,24
482,28,29,32,41,55,40,25
483,15,18,31,25,21,20,26
484,27,21,31,42,37,52,27
485,72,63,104,103,106,87,93
486,22,19,20,52,33,32,34
487,22,28,24,21,32,24,39
488,15,40,45,49,44,41,45
489,21,38,29,26,22,25,32
490,10,16,32,27,24,21,9
491,119,120,132,110,116,126,93
492,29,21,37,34,42,31,41
493,82,74,71,74,67,61,57
494,49,37,42,45,64,46,40
495,20,27,22,43,65,43,39
496,20,15,26,33,19,24,16
497,26,11,14,29,35,13,14
498,26,26,28,30,17,34,27
499,21,25,13,20,16,18,12
500,70,68,67,101,83,89,74
501,70,63,85,53,53,52,52
502,30,39,38,52,85,53,42
503,13,15,25,23,17,7,20
504,28,22,35,45,29,44,33
505,12,20,18,22,0,0,19
506,26,25,33,28,38,42,20
507,81,82,67,49,63,93,92
508,51,48,47,66,64,45,59
509,7,7,7,14,10,17,4
510,35,25,20,28,22,20,25
511,54,64,41,60,58,50,56
512,46,50,55,64,86,62,50
513,42,36,44,44,44,42,33
514,46,42,34,59,48,43,40
515,46,52,69,71,43,52,64
516,13,14,17,12,18,16,17
517,1220,731,770,928,1043,1013,732
518,24,17,35,18,35,33,17
519,42,31,52,73,50,40,43
520,45,27,38,51,35,34,36
521,11,15,15,8,24,14,22
522,56,50,49,75,69,75,72
523,13,14,9,18,21,14,5
524,17,24,24,6,3,0,31
525,28,38,31,43,28,47,63
526,30,30,44,25,33,26,25
527,13,9,14,6,4,5,24
528,200,181,165,179,204,232,164
529,16,19,16,16,21,15,30
530,132,131,115,85,16,9,125
531,46,42,40,49,52,41,43
532,41,33,43,44,29,34,41
533,47,44,42,28,29,34,54
534,22,11,19,39,34,23,8
535,92,91,94,104,90,93,77
536,57,30,30,39,56,51,48
537,57,41,40,75,76,39,29
538,22,15,20,32,47,36,15
539,36,39,34,49,38,32,24
540,29,26,35,23,23,27,31
541,43,42,49,55,47,50,62
542,9,22,10,12,9,8,11
543,24,18,23,53,32,25,19
544,63,39,31,119,84,68,53
545,115,122,107,95,105,78,84
546,20,21,24,27,31,31,24
547,45,51,27,52,46,52,49
548,23,28,23,39,36,27,31
549,28,31,38,31,54,33,21
550,50,44,38,61,46,33,43
551,36,39,43,52,39,39,32
552,33,25,20,31,57,31,25
553,109,84,117,139,116,117,128
554,23,24,34,42,50,40,20
555,0,0,1,1,0,1,0
556,26,32,34,32,15,29,35
557,86,97,82,86,66,56,99
558,64,59,55,88,56,47,70
559,65,69,58,63,17,18,67
560,29,34,10,43,23,39,40
561,15,27,23,0,0,0,10
562,17,16,11,16,2,1,13
563,18,16,17,28,27,20,16
564,77,63,68,270,259,191,62
565,76,89,90,96,60,65,78
566,22,31,36,33,34,27,26
567,15,21,34,28,28,13,19
568,52,51,41,68,86,58,59
569,117,152,142,118,122,190,164
570,70,35,60,65,74,77,56
571,32,47,41,39,22,13,49
572,123,104,150,154,176,141,126
573,14,12,10,17,17,14,12
574,23,23,25,24,24,18,17
575,49,28,22,27,25,19,20
576,20,14,15,26,27,20,15
577,280,228,218,279,317,272,242
578,29,36,27,35,29,33,48
579,31,36,42,57,38,37,40
580,260,292,274,334,369,324,256
581,14,14,13,15,34,15,17
582,13,17,12,30,16,23,16
583,5,18,2,15,16,17,17
584,28,32,31,42,30,20,37
585,27,23,23,37,28,20,22
586,9,18,15,20,16,3,12
587,59,52,64,73,73,75,40
588,13,11,16,26,14,24,15
589,17,18,22,20,19,20,21
590,62,61,61,52,64,39,66
591,20,15,19,30,25,28,25
592,162,134,160,190,204,176,140
593,52,85,72,65,114,99,94
594,15,15,22,20,25,35,14
595,50,58,67,104,95,106,117
596,16,23,12,27,17,15,17
597,39,33,40,35,32,28,35
598,33,52,38,52,33,42,44
599,16,15,30,23,24,14,27
600,92,89,78,72,70,61,74
601,60,28,25,60,36,24,20
602,8,25,25,41,20,22,12
603,25,18,21,28,26,0,26
604,46,36,57,36,36,19,33
605,25,47,41,44,59,62,40
606,36,44,51,63,49,48,47
607,61,33,73,61,71,63,69
608,130,147,165,168,164,118,142
609,40,32,44,33,25,22,28
610,28,38,28,49,37,43,29
611,82,83,89,79,101,85,103
612,46,45,57,60,81,58,50
613,34,91,111,121,121,128,93
614,72,68,79,89,61,42,69
615,49,43,41,74,70,55,51
616,33,29,31,37,45,50,32
617,38,47,46,34,33,44,51
618,44,36,36,45,43,36,42
619,31,47,51,61,73,61,50
620,43,50,67,40,46,50,65
621,35,29,38,26,36,38,0
622,12,17,17,18,18,25,15
623,26,40,56,51,63,43,45
624,64,89,77,66,64,75,74
625,53,56,55,40,48,47,59
626,19,28,34,48,35,45,40
627,89,106,95,109,58,55,104
628,56,53,57,84,141,96,52
629,58,49,60,72,90,70,67
630,28,37,30,28,38,30,20
631,84,58,59,66,76,61,62
632,56,51,75,74,63,79,69
633,14,15,20,24,25,27,24
634,47,35,47,34,44,36,53
635,20,22,24,21,26,27,30
636,57,54,58,54,64,61,51
637,113,85,51,71,61,60,74
638,106,0,121,158,147,114,109
639,47,28,38,35,32,33,25
640,28,29,28,40,37,28,23
641,14,26,21,38,31,19,39
642,34,30,43,35,22,35,41
643,48,30,38,42,39,43,46
644,21,17,15,26,28,25,15
645,31,28,45,43,33,33,39
646,45,37,51,40,42,49,60
647,54,52,47,62,96,44,39
648,22,26,34,34,21,13,27
649,33,41,34,30,28,23,39
650,277,315,272,333,344,309,283
651,24,32,23,21,12,20,19
652,95,70,84,105,102,109,47
653,26,40,46,43,55,46,52
654,69,76,82,110,65,85,19
655,18,28,25,21,29,30,34
656,82,81,119,98,108,119,113
657,22,18,19,36,28,25,20
658,73,77,74,87,67,47,60
659,6,7,0,0,0,0,0
660,33,35,48,50,49,40,59
661,47,42,35,42,37,47,40
662,39,26,30,29,22,16,29
663,23,9,34,40,27,28,11
664,19,13,9,17,15,18,11
665,35,41,38,44,56,36,48
666,6,14,11,8,3,6,15
667,36,41,39,38,36,37,32
668,38,22,43,62,83,36,39
669,22,23,33,27,33,31,26
670,36,39,44,44,52,43,26
671,90,119,93,122,114,111,77
672,50,46,53,77,79,65,47
673,26,20,55,57,37,32,35
674,27,0,29,25,10,10,32
675,27,11,27,21,19,20,22
676,51,49,36,52,45,44,49
677,42,57,42,35,88,93,46
678,26,34,35,34,25,34,31
679,243,237,216,272,346,251,236
680,16,20,16,11,13,7,17
681,27,21,24,28,23,19,21
682,13,14,17,18,21,31,7
683,20,21,31,40,37,30,35
684,22,13,6,16,15,10,14
685,136,146,118,130,105,94,115
686,61,58,74,56,55,65,74
687,35,31,18,28,39,28,29
688,29,21,26,32,37,33,32
689,27,23,30,29,28,21,31
690,43,34,42,51,42,52,58
691,105,99,99,97,116,107,79
692,24,35,49,51,50,37,47
693,5,8,8,10,13,5,13
694,38,30,43,41,18,25,51
695,68,72,70,96,121,98,71
696,36,35,42,50,40,42,58
697,39,69,50,38,28,46,36
698,23,38,49,34,35,37,49
699,18,10,18,13,11,12,17
700,0,0,0,0,0,0,0
701,20,27,30,32,28,25,7
702,34,35,37,57,72,45,32
703,30,23,22,23,12,9,22
704,11,15,10,26,8,8,16
705,15,23,30,45,46,40,24
706,4,11,8,13,5,8,6
707,0,19,17,30,27,25,14
708,17,15,20,24,23,18,17
709,14,14,18,27,24,36,26
710,19,29,20,38,26,17,22
711,10,12,10,11,11,6,15
712,22,34,17,36,43,42,40
713,18,22,30,34,17,24,28
714,56,40,59,70,62,83,56
715,100,91,100,125,107,106,95
716,34,29,22,37,25,15,23
717,30,39,23,52,39,43,29
718,55,46,60,78,80,64,75
719,58,61,66,80,83,73,55
720,38,58,50,61,34,41,59
721,47,34,80,61,41,106,38
722,0,0,0,0,0,0,0
723,39,53,51,70,68,62,35
724,18,20,12,17,24,14,14
725,48,49,44,50,49,35,55
726,20,18,21,21,12,11,14
727,47,52,61,79,87,82,45
728,158,155,142,183,151,136,158
729,83,83,79,101,95,87,92
730,87,117,138,129,170,161,111
731,825,816,735,769,712,773,874
732,29,36,32,48,81,49,33
733,15,15,14,5,12,14,8
734,39,47,32,81,78,52,44
735,30,30,34,31,28,21,40
736,35,27,30,44,47,46,34
737,104,99,83,125,142,111,117
738,59,45,68,73,50,52,66
739,0,0,0,0,0,0,0
740,11,13,9,27,19,5,11
741,27,22,30,36,34,29,21
742,0,0,0,0,0,0,30
743,21,31,17,28,22,10,24
744,19,31,22,27,74,43,27
745,20,11,5,15,2,7,14
746,24,21,20,25,23,32,22
747,171,178,202,202,215,247,184
748,42,58,48,60,63,56,47
749,69,56,57,74,68,54,61
750,38,53,31,51,39,38,42
751,18,28,28,25,0,39,13
752,15,47,31,38,47,55,38
753,6,6,10,16,12,12,18
754,41,43,69,54,80,56,60
755,58,60,67,72,63,52,54
756,30,27,25,21,10,17,37
757,53,64,59,80,80,69,54
758,26,18,19,22,29,21,21
759,23,7,16,27,19,23,22
760,27,36,28,42,59,48,15
761,16,22,26,22,22,17,13
762,47,63,53,54,38,49,53
763,51,38,43,45,43,29,33
764,24,25,22,26,27,17,25
765,33,31,45,41,19,32,27
766,19,33,16,59,38,38,16
767,20,27,17,32,22,20,11
768,24,33,46,55,39,37,30
769,5,1,5,10,2,1,3
770,16,20,34,31,36,26,15
771,15,16,15,32,32,29,43
772,31,41,49,54,43,58,48
773,32,38,48,51,60,40,39
774,78,92,95,79,86,76,66
775,86,98,92,115,79,74,96
776,91,79,101,94,135,134,84
777,29,14,17,18,20,12,18
778,37,24,33,33,0,0,28
779,77,70,58,93,92,78,64
780,47,44,45,48,57,38,39
781,53,59,51,80,59,62,44
782,18,16,19,18,19,14,16
783,26,31,29,27,19,25,33
784,11,23,25,25,20,22,24
785,38,30,35,25,39,42,34
786,17,21,32,48,29,32,32
787,49,37,37,47,49,42,31
788,114,128,121,123,54,52,118
789,1,0,16,1,12,19,28
790,23,15,16,15,13,15,13
791,28,22,27,31,33,25,5
792,51,46,53,63,46,54,50
793,19,15,16,25,41,52,18
794,28,28,46,25,30,29,25
795,13,21,20,23,25,9,24
796,24,19,21,38,48,34,33
797,22,19,22,20,32,28,23
798,23,28,8,31,10,7,28
799,37,48,54,62,82,55,47
800,33,35,47,76,74,62,45
801,32,30,37,51,49,44,39
802,31,29,21,35,47,46,25
803,24,21,20,11,3,5,20
804,18,13,9,19,6,16,16
805,49,58,59,69,56,63,62
806,163,170,178,229,309,286,219
807,15,20,21,41,35,21,23
808,56,54,49,98,64,85,75
809,36,28,36,27,28,39,31
810,0,0,0,0,0,0,0
811,12,14,22,27,19,19,17
812,22,17,18,13,7,2,12
813,36,45,25,40,30,20,33
814,69,77,45,82,75,91,92
815,20,25,17,31,20,20,22
816,121,139,143,140,147,143,116
817,47,26,52,47,43,41,37
818,21,31,33,72,17,28,25
819,24,27,30,24,16,18,25
820,86,74,100,94,70,81,95
821,53,60,72,75,87,96,62
822,31,28,35,45,38,40,45
823,46,50,50,47,41,50,47
824,40,45,41,48,50,39,41
825,232,195,190,230,195,183,251
826,24,42,23,32,45,25,22
827,19,22,21,22,13,17,16
828,4,10,1,9,4,1,8
829,240,194,274,290,305,229,283
830,23,28,22,23,22,29,14
831,69,90,101,97,87,74,95
832,25,28,41,34,34,33,34
833,39,23,27,34,41,31,15
834,38,47,38,59,60,46,36
835,0,0,51,60,27,47,44
836,44,57,64,60,88,69,32
837,23,7,9,11,8,10,10
838,60,48,61,62,59,58,58
839,43,30,25,26,33,34,39
840,7,4,6,36,9,13,7
841,31,20,40,35,15,25,24
842,14,12,19,17,21,24,8
843,47,36,25,35,28,42,34
844,20,15,14,34,40,23,11
845,26,37,37,32,36,32,27
846,28,28,19,33,48,31,75
847,31,41,42,57,73,46,29
848,19,27,15,24,20,16,32
849,27,32,30,64,81,66,49
850,38,45,45,60,40,58,29
851,29,34,34,32,46,46,30
852,41,37,33,52,86,66,26
853,32,28,28,40,46,39,32
854,209,157,183,211,219,195,215
855,15,17,17,17,20,21,15
856,24,22,26,29,31,22,22
857,22,35,38,34,39,40,23
858,27,20,15,48,29,17,27
859,76,50,81,78,61,70,70
860,39,240,232,243,206,227,232
861,63,55,73,55,52,54,64
862,58,61,67,94,69,84,63
863,46,28,48,46,36,46,46
864,266,259,275,292,301,295,297
865,106,85,86,111,131,103,110
866,27,38,32,46,0,0,41
867,25,33,18,25,16,15,25
868,67,59,58,98,69,75,82
