shop_id,2016-10-11,2016-10-12,2016-10-13,2016-10-14,2016-10-15,2016-10-16,2016-10-17
101,43.0,20.0,44.0,38.0,33.0,30.0,32.0
102,3.0,5.0,0.0,4.0,2.0,1.0,5.0
103,3.0,4.0,7.0,2.0,2.0,4.0,1.0
104,23.0,10.0,10.0,7.0,8.0,15.0,11.0
105,14.0,20.0,18.0,15.0,21.0,26.0,11.0
106,3.0,1.0,1.0,2.0,1.0,0.0,1.0
107,6.0,16.0,8.0,2.0,5.0,2.0,8.0
108,5.0,9.0,4.0,9.0,14.0,2.0,5.0
109,1.0,0.0,0.0,0.0,1.0,0.0,1.0
110,3.0,0.0,0.0,1.0,0.0,1.0,0.0
111,13.0,3.0,5.0,7.0,8.0,4.0,3.0
112,3.0,9.0,1.0,8.0,9.0,5.0,0.0
113,0.0,0.0,2.0,1.0,2.0,0.0,1.0
114,53.0,38.0,48.0,27.0,28.0,23.0,31.0
115,20.0,35.0,18.0,15.0,12.0,11.0,19.0
116,1.0,2.0,2.0,0.0,1.0,4.0,0.0
117,62.0,50.0,46.0,61.0,72.0,108.0,53.0
118,2.0,4.0,2.0,1.0,3.0,1.0,0.0
119,24.0,21.0,32.0,18.0,35.0,28.0,16.0
120,3.0,1.0,3.0,4.0,5.0,2.0,1.0
121,33.0,42.0,38.0,30.0,29.0,30.0,18.0
122,3.0,4.0,8.0,4.0,4.0,8.0,2.0
123,13.0,11.0,9.0,12.0,3.0,6.0,5.0
124,3.0,7.0,8.0,13.0,24.0,11.0,8.0
125,6.0,9.0,9.0,7.0,8.0,11.0,10.0
126,6.0,10.0,8.0,7.0,5.0,6.0,4.0
127,11.0,12.0,10.0,11.0,12.0,6.0,6.0
128,83.0,75.0,101.0,77.0,73.0,51.0,36.0
129,15.0,12.0,20.0,17.0,12.0,21.0,12.0
130,10.0,15.0,10.0,21.0,14.0,14.0,17.0
131,8.0,2.0,4.0,4.0,8.0,4.0,5.0
132,18.0,13.0,13.0,13.0,21.0,22.0,17.0
133,7.0,9.0,7.0,10.0,5.0,3.0,2.0
134,26.0,8.0,15.0,16.0,13.0,12.0,10.0
135,12.0,20.0,14.0,17.0,10.0,4.0,10.0
136,37.0,35.0,32.0,35.0,27.0,23.0,37.0
137,8.0,10.0,5.0,3.0,9.0,7.0,1.0
138,72.0,85.0,77.0,70.0,79.0,64.0,68.0
139,12.0,15.0,15.0,15.0,23.0,14.0,17.0
140,1.0,1.0,2.0,1.0,0.0,0.0,0.0
141,0.0,2.0,3.0,5.0,0.0,2.0,1.0
142,1.0,2.0,3.0,1.0,1.0,1.0,1.0
143,12.0,12.0,14.0,6.0,3.0,13.0,13.0
144,14.0,8.0,3.0,3.0,4.0,4.0,4.0
145,20.0,15.0,11.0,9.0,23.0,12.0,9.0
146,19.0,15.0,15.0,17.0,21.0,18.0,10.0
147,1.0,1.0,1.0,6.0,0.0,1.0,1.0
148,0.0,0.0,1.0,1.0,0.0,0.0,2.0
149,49.0,48.0,57.0,46.0,51.0,51.0,53.0
150,6.0,8.0,7.0,2.0,6.0,6.0,2.0
151,4.0,13.0,8.0,8.0,8.0,7.0,6.0
152,11.0,6.0,16.0,9.0,18.0,17.0,12.0
153,16.0,15.0,15.0,19.0,14.0,7.0,15.0
154,3.0,2.0,6.0,8.0,5.0,3.0,2.0
155,45.0,48.0,60.0,46.0,35.0,48.0,43.0
156,8.0,14.0,3.0,7.0,7.0,7.0,8.0
157,15.0,6.0,16.0,10.0,19.0,18.0,18.0
158,6.0,5.0,9.0,2.0,8.0,7.0,3.0
159,18.0,18.0,15.0,36.0,29.0,29.0,19.0
160,2.0,1.0,1.0,0.0,1.0,2.0,3.0
161,14.0,15.0,15.0,11.0,8.0,11.0,5.0
162,1.0,2.0,1.0,1.0,1.0,0.0,3.0
163,2.0,2.0,3.0,1.0,2.0,4.0,1.0
164,2.0,9.0,5.0,6.0,2.0,2.0,8.0
165,6.0,16.0,6.0,2.0,7.0,7.0,4.0
166,10.0,9.0,13.0,9.0,11.0,11.0,6.0
167,20.0,34.0,21.0,16.0,16.0,20.0,13.0
168,0.0,0.0,1.0,2.0,0.0,2.0,1.0
169,67.0,39.0,38.0,46.0,70.0,62.0,48.0
170,12.0,10.0,12.0,12.0,24.0,19.0,9.0
171,15.0,23.0,23.0,13.0,9.0,15.0,2.0
172,8.0,11.0,6.0,17.0,11.0,8.0,10.0
173,6.0,9.0,4.0,2.0,3.0,5.0,3.0
174,6.0,13.0,7.0,8.0,3.0,4.0,5.0
175,5.0,1.0,2.0,1.0,6.0,8.0,8.0
176,10.0,10.0,9.0,10.0,5.0,9.0,8.0
177,10.0,9.0,11.0,10.0,15.0,16.0,10.0
178,1.0,0.0,0.0,0.0,2.0,1.0,2.0
179,25.0,17.0,22.0,20.0,28.0,21.0,13.0
180,9.0,3.0,10.0,2.0,9.0,5.0,5.0
181,48.0,34.0,22.0,29.0,37.0,53.0,23.0
182,11.0,26.0,26.0,35.0,28.0,15.0,13.0
183,19.0,11.0,18.0,18.0,17.0,11.0,10.0
184,25.0,31.0,35.0,29.0,29.0,30.0,14.0
185,11.0,4.0,10.0,1.0,3.0,4.0,7.0
186,20.0,13.0,37.0,18.0,20.0,14.0,8.0
187,28.0,28.0,48.0,36.0,26.0,16.0,23.0
188,8.0,14.0,13.0,12.0,8.0,5.0,6.0
189,18.0,15.0,29.0,20.0,19.0,23.0,22.0
190,9.0,9.0,15.0,10.0,5.0,8.0,16.0
191,15.0,17.0,8.0,13.0,6.0,12.0,10.0
192,16.0,16.0,18.0,16.0,22.0,28.0,9.0
193,20.0,24.0,18.0,16.0,18.0,17.0,5.0
194,2.0,1.0,3.0,1.0,1.0,3.0,1.0
195,193.0,187.0,179.0,192.0,260.0,223.0,144.0
196,6.0,7.0,13.0,9.0,13.0,19.0,5.0
197,7.0,6.0,5.0,7.0,7.0,4.0,8.0
198,4.0,2.0,4.0,1.0,8.0,6.0,4.0
199,2.0,2.0,1.0,1.0,4.0,4.0,2.0
200,25.0,24.0,22.0,29.0,26.0,24.0,19.0
201,5.0,1.0,4.0,2.0,0.0,2.0,2.0
202,5.0,5.0,2.0,3.0,1.0,7.0,3.0
203,12.0,7.0,8.0,10.0,11.0,10.0,5.0
204,43.0,42.0,70.0,53.0,67.0,43.0,28.0
205,13.0,11.0,12.0,18.0,12.0,12.0,11.0
206,26.0,22.0,28.0,38.0,29.0,53.0,30.0
207,19.0,8.0,14.0,16.0,17.0,18.0,9.0
208,2.0,0.0,2.0,2.0,1.0,0.0,8.0
209,8.0,11.0,6.0,13.0,4.0,9.0,6.0
210,40.0,38.0,45.0,45.0,56.0,33.0,33.0
211,14.0,23.0,30.0,8.0,36.0,34.0,9.0
212,35.0,33.0,48.0,29.0,51.0,31.0,28.0
213,7.0,3.0,9.0,5.0,7.0,4.0,1.0
214,16.0,21.0,25.0,34.0,32.0,32.0,18.0
215,14.0,13.0,8.0,7.0,11.0,8.0,6.0
216,9.0,9.0,10.0,6.0,5.0,6.0,2.0
217,139.0,100.0,96.0,81.0,94.0,79.0,73.0
218,2.0,0.0,0.0,0.0,0.0,1.0,2.0
219,2.0,2.0,3.0,4.0,1.0,3.0,4.0
220,56.0,59.0,62.0,68.0,33.0,38.0,57.0
221,16.0,23.0,7.0,15.0,11.0,11.0,4.0
222,10.0,11.0,7.0,6.0,6.0,10.0,5.0
223,30.0,25.0,24.0,28.0,28.0,20.0,20.0
224,2.0,2.0,3.0,7.0,2.0,1.0,1.0
225,6.0,2.0,6.0,0.0,5.0,2.0,3.0
226,13.0,14.0,10.0,14.0,8.0,7.0,7.0
227,20.0,7.0,8.0,5.0,8.0,8.0,10.0
228,4.0,2.0,2.0,1.0,4.0,3.0,2.0
229,25.0,25.0,34.0,20.0,29.0,44.0,23.0
230,0.0,1.0,4.0,1.0,1.0,0.0,3.0
231,3.0,7.0,6.0,7.0,6.0,6.0,4.0
232,3.0,1.0,2.0,1.0,2.0,3.0,2.0
233,24.0,15.0,11.0,18.0,25.0,15.0,10.0
234,25.0,26.0,22.0,15.0,20.0,12.0,20.0
235,32.0,31.0,22.0,23.0,21.0,23.0,23.0
236,27.0,44.0,30.0,41.0,56.0,47.0,40.0
237,11.0,12.0,9.0,7.0,7.0,5.0,11.0
238,22.0,17.0,14.0,25.0,16.0,13.0,17.0
239,47.0,67.0,52.0,56.0,63.0,66.0,56.0
240,34.0,39.0,32.0,35.0,17.0,29.0,21.0
241,16.0,15.0,8.0,7.0,8.0,17.0,10.0
242,13.0,10.0,17.0,8.0,7.0,5.0,10.0
243,28.0,24.0,32.0,36.0,39.0,50.0,30.0
244,16.0,19.0,13.0,18.0,19.0,13.0,20.0
245,8.0,4.0,5.0,4.0,10.0,8.0,2.0
246,0.0,2.0,0.0,2.0,0.0,2.0,0.0
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,5.0,2.0,2.0,6.0,5.0,5.0,3.0
249,14.0,13.0,8.0,6.0,3.0,3.0,7.0
250,25.0,29.0,19.0,29.0,17.0,35.0,21.0
251,5.0,10.0,3.0,7.0,3.0,1.0,4.0
252,54.0,45.0,37.0,41.0,43.0,38.0,47.0
253,49.0,54.0,44.0,48.0,62.0,88.0,39.0
254,7.0,3.0,6.0,2.0,4.0,5.0,2.0
255,6.0,12.0,11.0,5.0,5.0,4.0,2.0
256,52.0,55.0,39.0,41.0,56.0,50.0,54.0
257,1.0,0.0,2.0,0.0,2.0,1.0,0.0
258,28.0,32.0,29.0,24.0,26.0,34.0,23.0
259,6.0,4.0,2.0,6.0,6.0,8.0,8.0
260,21.0,14.0,12.0,9.0,11.0,16.0,6.0
261,21.0,23.0,18.0,14.0,20.0,31.0,15.0
262,24.0,17.0,17.0,29.0,31.0,21.0,17.0
263,2.0,3.0,0.0,2.0,2.0,3.0,2.0
264,6.0,12.0,5.0,7.0,5.0,2.0,4.0
265,51.0,52.0,64.0,52.0,44.0,59.0,53.0
266,5.0,5.0,3.0,6.0,18.0,16.0,9.0
267,5.0,9.0,23.0,5.0,10.0,12.0,14.0
268,2.0,3.0,1.0,3.0,0.0,3.0,1.0
269,14.0,10.0,8.0,10.0,6.0,19.0,7.0
270,13.0,23.0,14.0,6.0,7.0,8.0,11.0
271,1.0,2.0,3.0,3.0,5.0,3.0,3.0
272,22.0,26.0,23.0,19.0,30.0,13.0,16.0
273,14.0,8.0,10.0,10.0,5.0,14.0,9.0
274,11.0,20.0,22.0,23.0,38.0,36.0,26.0
275,30.0,21.0,22.0,9.0,11.0,14.0,7.0
276,7.0,9.0,6.0,3.0,12.0,10.0,4.0
277,34.0,27.0,17.0,21.0,26.0,31.0,7.0
278,49.0,52.0,67.0,67.0,43.0,43.0,48.0
279,48.0,37.0,28.0,31.0,47.0,30.0,22.0
280,13.0,10.0,4.0,3.0,3.0,3.0,4.0
281,24.0,25.0,17.0,29.0,20.0,27.0,24.0
282,2.0,2.0,2.0,3.0,5.0,0.0,4.0
283,172.0,164.0,165.0,162.0,146.0,169.0,129.0
284,0.0,3.0,5.0,0.0,1.0,1.0,1.0
285,25.0,13.0,21.0,24.0,14.0,14.0,17.0
286,4.0,7.0,6.0,7.0,3.0,13.0,9.0
287,40.0,28.0,52.0,30.0,44.0,55.0,50.0
288,2.0,9.0,7.0,5.0,5.0,4.0,3.0
289,6.0,5.0,7.0,3.0,9.0,7.0,1.0
290,0.0,2.0,4.0,1.0,0.0,1.0,0.0
291,6.0,5.0,4.0,7.0,2.0,4.0,2.0
292,2.0,0.0,0.0,1.0,2.0,1.0,4.0
293,9.0,8.0,9.0,9.0,5.0,15.0,2.0
294,12.0,20.0,14.0,2.0,7.0,6.0,4.0
295,7.0,6.0,8.0,10.0,5.0,9.0,10.0
296,22.0,19.0,31.0,28.0,44.0,34.0,30.0
297,19.0,25.0,16.0,24.0,13.0,14.0,15.0
298,49.0,38.0,31.0,42.0,52.0,41.0,28.0
299,44.0,55.0,43.0,52.0,74.0,84.0,32.0
300,1.0,6.0,10.0,8.0,7.0,1.0,5.0
301,0.0,1.0,1.0,0.0,1.0,1.0,0.0
302,0.0,0.0,2.0,3.0,3.0,0.0,1.0
303,21.0,8.0,6.0,14.0,12.0,13.0,10.0
304,47.0,47.0,27.0,43.0,55.0,32.0,29.0
305,36.0,26.0,39.0,35.0,28.0,27.0,29.0
306,7.0,14.0,14.0,7.0,4.0,8.0,5.0
307,7.0,9.0,10.0,14.0,10.0,15.0,8.0
308,8.0,3.0,8.0,3.0,2.0,6.0,2.0
309,7.0,7.0,11.0,10.0,6.0,6.0,7.0
310,12.0,13.0,9.0,15.0,20.0,19.0,21.0
311,14.0,8.0,11.0,7.0,5.0,3.0,3.0
312,22.0,26.0,15.0,13.0,22.0,31.0,20.0
313,14.0,11.0,10.0,6.0,2.0,4.0,9.0
314,3.0,5.0,2.0,7.0,3.0,1.0,1.0
315,18.0,18.0,16.0,27.0,26.0,18.0,17.0
316,6.0,12.0,2.0,10.0,5.0,5.0,5.0
317,2.0,3.0,3.0,1.0,1.0,3.0,3.0
318,17.0,22.0,18.0,15.0,24.0,23.0,21.0
319,9.0,10.0,15.0,20.0,12.0,24.0,11.0
320,62.0,71.0,45.0,46.0,85.0,87.0,42.0
321,3.0,15.0,11.0,7.0,8.0,4.0,5.0
322,6.0,11.0,8.0,2.0,8.0,1.0,3.0
323,11.0,32.0,14.0,24.0,20.0,22.0,14.0
324,10.0,9.0,5.0,3.0,5.0,7.0,5.0
325,38.0,57.0,37.0,42.0,22.0,33.0,23.0
326,282.0,240.0,218.0,247.0,233.0,274.0,237.0
327,13.0,5.0,2.0,9.0,1.0,4.0,7.0
328,28.0,17.0,22.0,24.0,29.0,19.0,21.0
329,1.0,3.0,1.0,2.0,3.0,4.0,0.0
330,26.0,40.0,21.0,47.0,100.0,81.0,31.0
331,4.0,4.0,4.0,8.0,1.0,3.0,2.0
332,13.0,24.0,14.0,31.0,24.0,29.0,13.0
333,5.0,5.0,8.0,6.0,12.0,7.0,4.0
334,3.0,9.0,5.0,1.0,5.0,6.0,5.0
335,59.0,66.0,53.0,70.0,48.0,33.0,26.0
336,286.0,265.0,267.0,241.0,254.0,278.0,248.0
337,18.0,13.0,8.0,16.0,12.0,23.0,7.0
338,19.0,23.0,21.0,18.0,42.0,37.0,22.0
339,10.0,11.0,14.0,12.0,18.0,12.0,6.0
340,9.0,6.0,2.0,7.0,3.0,2.0,1.0
341,24.0,21.0,31.0,20.0,24.0,31.0,26.0
342,6.0,13.0,6.0,9.0,9.0,5.0,9.0
343,31.0,44.0,51.0,34.0,32.0,42.0,22.0
344,43.0,46.0,52.0,40.0,39.0,39.0,40.0
345,21.0,22.0,18.0,25.0,36.0,23.0,19.0
346,1.0,9.0,3.0,2.0,2.0,3.0,0.0
347,44.0,33.0,42.0,43.0,41.0,46.0,38.0
348,10.0,12.0,13.0,7.0,18.0,9.0,10.0
349,0.0,1.0,0.0,2.0,0.0,0.0,0.0
350,2.0,0.0,1.0,1.0,1.0,0.0,0.0
351,6.0,11.0,10.0,7.0,4.0,0.0,7.0
352,3.0,3.0,5.0,5.0,1.0,0.0,3.0
353,2.0,1.0,5.0,1.0,4.0,3.0,1.0
354,0.0,1.0,1.0,0.0,0.0,0.0,2.0
355,12.0,9.0,10.0,12.0,6.0,10.0,10.0
356,25.0,33.0,25.0,39.0,19.0,33.0,22.0
357,0.0,0.0,0.0,0.0,0.0,0.0,1.0
358,9.0,35.0,23.0,9.0,7.0,16.0,15.0
359,16.0,24.0,21.0,20.0,15.0,20.0,10.0
360,23.0,21.0,17.0,16.0,22.0,22.0,7.0
361,9.0,13.0,5.0,6.0,4.0,4.0,0.0
362,8.0,13.0,5.0,14.0,19.0,13.0,6.0
363,2.0,7.0,5.0,5.0,2.0,2.0,12.0
364,172.0,164.0,146.0,138.0,162.0,196.0,135.0
365,18.0,20.0,25.0,19.0,26.0,25.0,13.0
366,3.0,4.0,3.0,0.0,0.0,3.0,2.0
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,4.0,2.0,5.0,0.0,0.0,0.0,0.0
369,48.0,35.0,30.0,45.0,47.0,45.0,28.0
370,5.0,16.0,5.0,6.0,14.0,11.0,12.0
371,3.0,1.0,3.0,0.0,3.0,1.0,1.0
372,0.0,0.0,2.0,0.0,0.0,0.0,0.0
373,10.0,12.0,16.0,22.0,22.0,17.0,11.0
374,7.0,2.0,0.0,5.0,1.0,0.0,2.0
375,76.0,90.0,129.0,118.0,119.0,103.0,73.0
376,13.0,18.0,16.0,13.0,21.0,8.0,11.0
377,2.0,1.0,3.0,7.0,3.0,1.0,3.0
378,22.0,17.0,22.0,10.0,12.0,9.0,9.0
379,15.0,16.0,13.0,12.0,17.0,11.0,5.0
380,53.0,47.0,38.0,32.0,46.0,54.0,31.0
381,4.0,4.0,3.0,3.0,3.0,1.0,4.0
382,6.0,8.0,2.0,2.0,3.0,4.0,13.0
383,7.0,16.0,10.0,8.0,3.0,4.0,12.0
384,13.0,15.0,12.0,10.0,10.0,3.0,7.0
385,26.0,18.0,32.0,16.0,14.0,27.0,21.0
386,22.0,14.0,12.0,10.0,20.0,26.0,7.0
387,9.0,2.0,8.0,10.0,11.0,6.0,9.0
388,13.0,11.0,10.0,5.0,5.0,11.0,6.0
389,6.0,7.0,6.0,14.0,3.0,6.0,11.0
390,6.0,1.0,3.0,3.0,9.0,2.0,2.0
391,20.0,17.0,19.0,18.0,17.0,18.0,18.0
392,1.0,1.0,0.0,0.0,0.0,1.0,2.0
393,2.0,4.0,3.0,4.0,12.0,7.0,1.0
394,14.0,19.0,16.0,17.0,22.0,26.0,17.0
395,27.0,32.0,28.0,18.0,19.0,18.0,17.0
396,21.0,9.0,9.0,5.0,9.0,8.0,6.0
397,12.0,8.0,10.0,17.0,6.0,11.0,9.0
398,12.0,15.0,12.0,7.0,11.0,9.0,12.0
399,20.0,21.0,26.0,26.0,18.0,29.0,9.0
400,3.0,1.0,3.0,2.0,2.0,5.0,6.0
401,5.0,10.0,6.0,16.0,1.0,3.0,4.0
402,19.0,14.0,9.0,11.0,9.0,3.0,4.0
403,199.0,210.0,184.0,206.0,168.0,212.0,171.0
404,39.0,25.0,25.0,23.0,56.0,61.0,30.0
405,0.0,0.0,1.0,2.0,0.0,1.0,0.0
406,6.0,14.0,11.0,7.0,6.0,4.0,4.0
407,21.0,26.0,14.0,18.0,16.0,27.0,20.0
408,64.0,76.0,68.0,61.0,61.0,78.0,60.0
409,6.0,2.0,5.0,4.0,1.0,2.0,2.0
410,4.0,8.0,3.0,2.0,5.0,1.0,7.0
411,3.0,4.0,2.0,4.0,4.0,0.0,4.0
412,14.0,7.0,12.0,11.0,8.0,8.0,1.0
413,10.0,8.0,11.0,9.0,8.0,8.0,9.0
414,23.0,19.0,21.0,26.0,25.0,42.0,25.0
415,2.0,1.0,1.0,2.0,2.0,0.0,3.0
416,39.0,52.0,35.0,42.0,49.0,37.0,38.0
417,5.0,8.0,7.0,5.0,18.0,10.0,9.0
418,30.0,29.0,25.0,32.0,38.0,36.0,28.0
419,7.0,18.0,12.0,6.0,6.0,9.0,8.0
420,0.0,0.0,2.0,0.0,1.0,0.0,0.0
421,57.0,26.0,17.0,71.0,51.0,61.0,44.0
422,14.0,15.0,19.0,25.0,26.0,13.0,14.0
423,6.0,6.0,6.0,7.0,5.0,3.0,4.0
424,3.0,0.0,4.0,3.0,3.0,8.0,3.0
425,121.0,100.0,101.0,155.0,145.0,131.0,133.0
426,26.0,17.0,25.0,18.0,12.0,12.0,6.0
427,10.0,10.0,6.0,4.0,8.0,4.0,4.0
428,6.0,10.0,3.0,5.0,5.0,7.0,5.0
429,15.0,28.0,7.0,3.0,15.0,28.0,22.0
430,8.0,3.0,3.0,10.0,6.0,5.0,5.0
431,67.0,63.0,61.0,49.0,53.0,62.0,59.0
432,19.0,10.0,11.0,12.0,11.0,10.0,13.0
433,0.0,1.0,2.0,1.0,0.0,2.0,2.0
434,8.0,10.0,11.0,10.0,9.0,12.0,6.0
435,13.0,20.0,16.0,15.0,19.0,16.0,19.0
436,59.0,51.0,68.0,44.0,32.0,63.0,40.0
437,23.0,8.0,8.0,7.0,7.0,7.0,11.0
438,7.0,11.0,11.0,6.0,9.0,4.0,7.0
439,24.0,16.0,14.0,8.0,13.0,7.0,9.0
440,2.0,5.0,0.0,3.0,1.0,0.0,3.0
441,18.0,12.0,13.0,17.0,17.0,23.0,17.0
442,15.0,16.0,17.0,21.0,21.0,15.0,9.0
443,5.0,3.0,8.0,1.0,5.0,3.0,6.0
444,3.0,3.0,1.0,5.0,2.0,0.0,3.0
445,32.0,18.0,15.0,27.0,25.0,16.0,27.0
446,19.0,21.0,18.0,24.0,25.0,18.0,8.0
447,151.0,120.0,80.0,99.0,66.0,50.0,71.0
448,0.0,2.0,0.0,0.0,0.0,2.0,0.0
449,5.0,4.0,10.0,6.0,4.0,6.0,4.0
450,0.0,1.0,1.0,0.0,1.0,0.0,1.0
451,106.0,122.0,103.0,86.0,119.0,132.0,94.0
452,4.0,1.0,2.0,3.0,2.0,1.0,0.0
453,7.0,5.0,3.0,0.0,1.0,2.0,2.0
454,5.0,4.0,1.0,5.0,3.0,3.0,2.0
455,14.0,11.0,30.0,37.0,37.0,19.0,20.0
456,32.0,17.0,31.0,29.0,39.0,41.0,17.0
457,6.0,2.0,1.0,3.0,3.0,1.0,0.0
458,16.0,15.0,9.0,21.0,10.0,16.0,14.0
459,30.0,29.0,37.0,47.0,66.0,54.0,27.0
460,10.0,13.0,10.0,7.0,0.0,3.0,6.0
461,0.0,1.0,4.0,8.0,4.0,4.0,0.0
462,8.0,8.0,11.0,11.0,13.0,10.0,7.0
463,3.0,3.0,2.0,5.0,1.0,5.0,5.0
